base_shared_goal,social_goal_category,explanation,first_agent_goal,second_agent_goal,shared_goal,agent1_role,agent2_role,scenario,anger_mean,anger_median,anger_iqr,anger_count,anger_words,fear_mean,fear_median,fear_iqr,fear_count,fear_words,sadness_mean,sadness_median,sadness_iqr,sadness_count,sadness_words,surprise_mean,surprise_median,surprise_iqr,surprise_count,surprise_words,joy_mean,joy_median,joy_iqr,joy_count,joy_words,disgust_mean,disgust_median,disgust_iqr,disgust_count,disgust_words,trust_mean,trust_median,trust_iqr,trust_count,trust_words,anticipation_mean,anticipation_median,anticipation_iqr,anticipation_count,anticipation_words
"{'Abbreviation': 'Good marriage', 'Full label': '""Having a good marriage""'}",Relationship Maintenance,"Given the shared goal of 'Having a good marriage,' the social goal category of 'Relationship Maintenance' is most relevant, as it focuses on sustaining and nurturing interpersonal relationships. The personal goals for each agent should reflect their individual perspectives and motivations that contribute to this shared goal. The social roles assigned will shape their interaction styles.",To express appreciation and emotional support to strengthen the marital bond.,To actively listen and respond empathetically to foster mutual understanding and trust.,"""Having a good marriage""",Emotional Supporter,Active Listener,"{'scenario_context': '[Agent 1] and [Agent 2] have been married for several years, but recent stressors—including financial worries and disagreements over parenting styles—have strained their relationship. Both acknowledge the importance of maintaining a strong marital bond but struggle to connect emotionally due to accumulated frustrations. One evening, after a particularly tense disagreement, they decide to sit down and talk openly about their feelings. [Agent 1] hopes to express appreciation and emotional support to rebuild intimacy, while [Agent 2] aims to actively listen and respond empathetically to bridge the growing emotional gap. The tension hangs heavy in the air, making this conversation a pivotal yet challenging moment for their marriage.'}",0.47200000000000003,0.4685,0.08699999999999991,4,strained|struggle|disagreement|tension,0.49466666666666675,0.562,0.258,3,worries|struggle|intimacy,0.39479999999999993,0.438,0.059,5,struggle|disagreement|down|emotional|emotional,0.0,0.0,0.0,0,,0.5613333333333334,0.514,0.07099999999999995,3,relationship|appreciation|marriage,0.0,0.0,0.0,0,,0.6247999999999999,0.617,0.062000000000000055,5,relationship|strong|openly|appreciation|marriage,0.5895,0.5895,0.0665,2,importance|marriage
"{'Abbreviation': 'Being good looking', 'Full label': '""Being good looking""'}",Relationship Building,"The shared goal 'Being good looking' involves personal and social aspects of appearance and perception. Given that, the social goal category 'Relationship Building' is chosen because it involves forming connections based on mutual interests or goals related to appearance. Each agent will have distinct personal goals reflecting their motivation within this context. The roles assigned will shape their interaction styles.",To gain social validation and admiration by improving their appearance and discussing beauty tips with others.,To establish a trustworthy connection by offering sincere advice on appearance and fostering mutual respect.,"""Being good looking""",Seeker of Social Validation,Supportive Advisor,"{'scenario_context': ""In a bustling coworking space, [Agent 1] and [Agent 2] find themselves seated next to each other at a shared table. Both agents are preparing for an upcoming networking event where appearances are crucial for making positive first impressions. [Agent 1], the Seeker of Social Validation, is anxiously adjusting their outfit and glancing at their reflection in a nearby window, clearly preoccupied with gaining admiration through their appearance. [Agent 2], the Supportive Advisor, notices [Agent 1]'s distress and considers offering genuine advice to help them feel more confident. While their shared goal is to look good for the event, [Agent 1]'s need for validation may clash with [Agent 2]'s intent to build trust through sincerity, creating tension in how they approach the situation.""}",0.6183333333333333,0.603,0.15700000000000003,3,distress|clash|tension,0.31766666666666665,0.203,0.28099999999999997,3,distress|help|confident,0.594,0.594,0.0,1,distress,0.3906666666666667,0.328,0.203,3,admiration|distress|good,0.6432500000000001,0.6405000000000001,0.19774999999999998,4,positive|admiration|confident|good,0.508,0.508,0.0,1,distress,0.6367499999999999,0.6599999999999999,0.15475000000000005,8,crucial|admiration|offering|genuine|advice|confident|good|trust,0.387,0.387,0.0040000000000000036,2,good|trust
"{'Abbreviation': 'Being innovative', 'Full label': '""Changing my ways , being innovative in the way I live my life""'}",Relationship Building,"Given the shared goal of 'Changing my ways, being innovative in the way I live my life,' the social goal category 'Relationship Building' was chosen. This category is appropriate as it involves fostering new connections or deepening existing ones, which can be instrumental in supporting personal change and innovation. The personal goals for the agents are designed to reflect their unique motivations within this context, with one agent seeking guidance and mentorship, and the other focusing on inspiring and supporting change in others. Their social roles—'Seeker of Change' and 'Innovation Mentor'—complement these goals and the shared objective.",To find a mentor who can provide guidance and support in adopting innovative habits and perspectives.,To inspire and assist someone in making significant lifestyle changes by sharing knowledge and experiences.,"""Changing my ways , being innovative in the way I live my life""",Seeker of Change,Innovation Mentor,"{'scenario_context': '[Agent 1], a Seeker of Change, has reached a point in life where old habits and routines feel stifling. Eager to embrace innovation in lifestyle, [Agent 1] seeks a mentor who can offer practical guidance and emotional support. [Agent 2], an Innovation Mentor, is passionate about helping others transform their lives. However, [Agent 2] has a demanding schedule and is selective about mentees, preferring those who demonstrate serious commitment. The two meet at a co-working space known for attracting creative professionals. While their shared goal is to foster meaningful change, [Agent 1] is impatient and hopes for quick results, whereas [Agent 2] values gradual, sustainable transformation. This mismatch in expectations creates tension, making their collaboration challenging.'}",0.603,0.603,0.0,1,tension,0.20666666666666667,0.198,0.013000000000000012,3,change|change|impatient,0.438,0.438,0.0,1,emotional,0.359,0.359,0.046999999999999986,2,eager|embrace,0.5354,0.438,0.23800000000000004,5,life|eager|embrace|passionate|meaningful,0.0,0.0,0.0,0,,0.6161428571428572,0.617,0.125,7,eager|embrace|lifestyle|mentor|guidance|mentor|passionate,0.5906,0.617,0.04700000000000004,5,eager|embrace|passionate|impatient|gradual
"{'Abbreviation': 'Good parent', 'Full label': '""Being a good parent (teaching , providing , transmitting values)""'}",Relationship Building,"The shared goal 'Being a good parent' involves teaching, providing, and transmitting values, which naturally aligns with the social goal category 'Relationship Building' as it focuses on fostering strong family bonds. Additionally, 'Information Provision' is chosen as parents often need to share knowledge and guidance. The first agent's personal goal is to ensure their child learns moral values, while the second agent's goal is to ensure their child acquires practical skills. The roles of 'Moral Guide' and 'Practical Mentor' reflect these goals.",Ensure the child learns and internalizes moral values.,Ensure the child acquires practical life skills.,"""Being a good parent (teaching , providing , transmitting values)""",Moral Guide,Practical Mentor,"{'scenario_context': ""[Agent 1] and [Agent 2] are co-parenting a 10-year-old child, each with distinct but complementary approaches to parenting. The situation arises during a weekend family meeting where they must collaboratively decide how to allocate the child's time between a community service project (emphasizing moral values) and a hands-on workshop (focusing on practical skills). Both agents are deeply invested in their respective goals—[Agent 1] believes the service project is critical for shaping the child's character, while [Agent 2] argues the workshop is essential for the child's future independence. The tension stems from limited time and the child's growing resistance to being over-scheduled, making it difficult to balance their shared goal of being good parents with their individual priorities.""}",0.383,0.4175,0.31550000000000006,4,moral|tension|limited|resistance,0.359,0.359,0.0,1,difficult,0.167,0.167,0.0,1,limited,0.23049999999999998,0.23049999999999998,0.011499999999999982,2,independence|good,0.4020714285714286,0.466,0.15175,14,child|weekend|family|child|service|goals|service|critical|child|child|independence|child|balance|good,0.0,0.0,0.0,0,,0.5782,0.617,0.125,5,moral|believes|independence|resistance|good,0.5102222222222221,0.523,0.007000000000000006,9,child|child|time|child|child|independence|time|child|good
"{'Abbreviation': 'Education', 'Full label': '""Getting an education""'}",Information Acquisition,"The shared goal 'Getting an education' can be approached from multiple angles, but the social goal category 'Information Acquisition' is particularly relevant as it focuses on the desire to gain knowledge, which is central to education. For the first agent, a personal goal could be to 'Excel academically to secure future opportunities,' reflecting a motivation driven by ambition and future prospects. The second agent's personal goal could be 'Understand the material deeply to apply it practically,' emphasizing a more intrinsic motivation to learn. The roles assigned to the agents are 'Student' and 'Teacher,' respectively, as these roles naturally interact in an educational setting, with the student seeking to acquire information and the teacher providing guidance and knowledge.",Excel academically to secure future opportunities,Understand the material deeply to apply it practically,"""Getting an education""",Student,Teacher,"{'scenario_context': ""[Agent 1], a highly competitive student driven by external validation, is determined to excel academically to secure prestigious future opportunities. Their focus is on achieving top grades, often at the expense of deeper understanding. [Agent 2], a passionate teacher, prioritizes fostering genuine comprehension and practical application of the material, even if it means challenging students to think beyond rote memorization. The tension arises when [Agent 1] pressures [Agent 2] to provide shortcuts or targeted study tips for an upcoming exam, while [Agent 2] insists on a more holistic approach that may not align with [Agent 1]'s immediate goal of maximizing grades. Both share the overarching goal of education, but their methods and priorities clash, creating a high-stakes interpersonal dynamic.""}",0.4215,0.389,0.48550000000000004,4,competitive|tension|insists|clash,0.297,0.22649999999999998,0.3355,4,grades|targeted|exam|grades,0.0,0.0,0.0,0,,0.5075,0.5075,0.062499999999999944,2,excel|dynamic,0.5573333333333333,0.5,0.14800000000000002,3,excel|passionate|share,0.0,0.0,0.0,0,,0.6216666666666667,0.617,0.10199999999999998,9,excel|secure|top|understanding|passionate|teacher|genuine|provide|share,0.48425,0.453,0.07074999999999998,4,excel|top|passionate|share
"{'Abbreviation': 'Being passionate', 'Full label': '""Being really passionate about something""'}",Relationship Building,We chose 'Relationship Building' as the social goal category because 'Being really passionate about something' often involves forming connections with others who share similar interests or who can appreciate one's enthusiasm. This naturally lends itself to personal goals that reflect agents seeking to understand each other's passions or express their own in a way that fosters a mutual connection.,"To express their passion in a way that inspires the other agent to share their own interests, fostering mutual enthusiasm and connection.","To actively listen and engage with the first agent's passion, demonstrating genuine interest with the aim of deepening their interpersonal relationship.","""Being really passionate about something""",Enthusiast,Supporter,"{'scenario_context': ""[Agent 1], an Enthusiast, has recently discovered a deep passion for urban gardening and wants to share their excitement with [Agent 2], a Supporter. They meet at a community event where [Agent 1] hopes to inspire [Agent 2] by vividly describing their gardening projects and the joy it brings them. However, [Agent 2] is currently overwhelmed by personal stress and struggles to genuinely engage, despite wanting to deepen their relationship with [Agent 1]. The tension arises as [Agent 1] senses [Agent 2]'s distractedness, making it difficult for both to achieve their shared goal of fostering mutual enthusiasm while also reconciling their individual goals of expression and attentive listening.""}",0.603,0.603,0.0,1,tension,0.4223333333333333,0.439,0.05499999999999994,3,overwhelmed|stress|difficult,0.40549999999999997,0.40549999999999997,0.20349999999999996,2,overwhelmed|wanting,0.6066666666666667,0.641,0.14449999999999996,3,enthusiast|excitement|enthusiasm,0.5907272727272729,0.594,0.22150000000000003,11,enthusiast|passion|share|excitement|supporter|inspire|joy|relationship|achieve|enthusiasm|goals,0.0,0.0,0.0,0,,0.5806666666666667,0.617,0.15600000000000003,9,passion|share|supporter|inspire|personal|struggles|relationship|achieve|attentive,0.6328333333333332,0.6174999999999999,0.10150000000000003,6,enthusiast|passion|share|excitement|inspire|enthusiasm
"{'Abbreviation': 'Being conventional', 'Full label': '""Maintaining conventional views , avoiding innovation""'}",Relationship Maintenance,"The chosen social goal category is 'Relationship Maintenance' because maintaining conventional views and avoiding innovation often involves reinforcing existing relationships and social norms. The agents' personal goals should reflect their motivations to uphold these conventional views while maintaining their relationships. The social roles assigned to each agent will shape how they interact, with one taking a more authoritative role to enforce norms and the other taking a supportive role to align with these norms.","To reinforce traditional norms and ensure others adhere to them, thereby maintaining social harmony.",To align with conventional views to avoid social exclusion and maintain positive relationships within the community.,"""Maintaining conventional views , avoiding innovation""",Authoritarian Enforcer,Conformist Supporter,"{'scenario_context': ""In a small, tightly-knit community where traditional values are highly prized, [Agent 1], the Authoritarian Enforcer, and [Agent 2], the Conformist Supporter, find themselves in a meeting to discuss a proposal that has been circulating to introduce a new, unconventional approach to a long-standing local festival—an event deeply rooted in the community's history and customs. [Agent 1] aims to reinforce traditional norms and ensure strict adherence to them, viewing the proposal as a direct threat to social harmony. Meanwhile, [Agent 2], while personally apprehensive about change, is primarily motivated by maintaining harmony and avoiding social exclusion, leading them to cautiously consider the proposal if it gains traction within the community. The tension arises as both agents face the challenge of balancing their shared goal of upholding conventional views against their personal motivations—domination for [Agent 1] and social safety for [Agent 2]—in a scenario where innovation threatens to disrupt established traditions.""}",0.5992500000000001,0.6455,0.15825,4,threat|tension|challenge|domination,0.43025,0.4785,0.32425,8,threat|apprehensive|change|avoiding|exclusion|cautiously|challenge|domination,0.4845,0.4845,0.015499999999999958,2,exclusion|domination,0.266,0.266,0.0,1,festival,0.5092,0.625,0.416,5,supporter|festival|harmony|harmony|established,0.367,0.367,0.0,1,exclusion,0.6261666666666666,0.6445000000000001,0.048250000000000015,6,supporter|rooted|harmony|harmony|leading|personal,0.5545,0.5545,0.007499999999999951,2,festival|apprehensive
"{'Abbreviation': 'Religious faith', 'Full label': '""Maintaining religious faith""'}",Relationship Maintenance,"We chose 'Relationship Maintenance' as the social goal category because maintaining religious faith often involves ongoing support and reinforcement within a community. This aligns with the need to sustain meaningful connections that encourage shared beliefs. Each agent's personal goal reflects their unique approach to this shared goal—one seeks validation and mutual encouragement, while the other aims to provide guidance and strengthen communal ties. Their social roles (a peer seeking support and a spiritual advisor offering it) create a dynamic where both perspectives contribute to the overarching goal.",To seek reassurance and shared experiences that reinforce their religious beliefs through emotional connection with others.,To provide structured guidance and foster a sense of communal resilience in upholding religious faith.,"""Maintaining religious faith""",Community Member (Peer),Spiritual Advisor,"{'scenario_context': ""In a small, tight-knit religious community, [Agent 1], a devoted but emotionally vulnerable community member, has recently experienced doubts about their faith due to personal hardships. Seeking reassurance, they approach [Agent 2], a seasoned spiritual advisor known for their structured and disciplined approach to upholding religious principles. The shared goal of maintaining religious faith is complicated by [Agent 1]'s need for emotional connection and shared experiences, while [Agent 2] aims to provide firm guidance and strengthen communal resilience. The tension arises as [Agent 1]'s desire for emotional support clashes with [Agent 2]'s focus on discipline and adherence to doctrine, making the reconciliation of their individual goals within the shared goal a significant challenge.""}",0.4835,0.4835,0.11950000000000005,2,tension|challenge,0.311,0.308,0.03149999999999997,3,doubts|discipline|challenge,0.438,0.438,0.0,2,emotional|emotional,0.0,0.0,0.0,0,,0.412,0.453,0.11474999999999996,6,faith|spiritual|faith|desire|reconciliation|goals,0.0,0.0,0.0,0,,0.5691538461538461,0.594,0.18799999999999994,13,vulnerable|experienced|doubts|faith|personal|reassurance|spiritual|faith|provide|guidance|strengthen|doctrine|reconciliation,0.4586666666666666,0.438,0.030999999999999972,3,faith|faith|reconciliation
"{'Abbreviation': 'Fashion', 'Full label': '""Keeping up with fashion""'}",Relationship Maintenance,"Given the shared goal 'Keeping up with fashion,' we choose 'Relationship Maintenance' as the social goal category because fashion often serves as a means to sustain and nurture social connections. The first agent's personal goal is to 'Be recognized as a trendsetter among peers,' reflecting their desire for identity recognition within the group. The second agent's personal goal is to 'Maintain harmony by adopting group-approved fashion trends,' showing their focus on group cohesion. The first agent is assigned the social role of 'Fashion Influencer,' someone who leads and sets trends, while the second agent takes the role of 'Group Follower,' someone who prefers to align with the group's fashion choices.",Be recognized as a trendsetter among peers,Maintain harmony by adopting group-approved fashion trends,"""Keeping up with fashion""",Fashion Influencer,Group Follower,"{'scenario_context': ""[Agent 1], a Fashion Influencer known for setting bold and unconventional trends, and [Agent 2], a Group Follower who prefers to blend in with peer-approved styles, are collaborating on a social media campaign for a new fashion line. The shared goal is to promote the line and 'keep up with fashion,' but tension arises as [Agent 1] insists on pushing avant-garde pieces that may alienate mainstream audiences, while [Agent 2] advocates for safer, group-endorsed trends to maintain harmony and broader appeal. Both agents must navigate their conflicting approaches while presenting a cohesive campaign.""}",0.421,0.485,0.21400000000000008,3,tension|insists|alienate,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.719,0.719,0.0,1,harmony,0.453,0.453,0.0,1,alienate,0.41816666666666674,0.3285,0.31775,6,fashion|follower|fashion|fashion|harmony|cohesive,0.531,0.531,0.0,1,appeal
"{'Abbreviation': 'Physical ability', 'Full label': '""Having physical ability , agility""'}",Cooperation,"Given the shared goal of 'Having physical ability, agility', the most relevant social goal categories are 'Cooperation' and 'Competition'. Cooperation is chosen here because improving physical ability and agility often involves teamwork, mutual support, and shared efforts, which aligns well with the essence of cooperation. The agents will have personal goals that reflect their individual motivations within this cooperative framework, and their social roles will shape how they interact to achieve both their personal and shared goals.",To improve personal agility through shared exercises and mutual feedback.,To motivate and challenge the other agent to achieve higher levels of physical ability.,"""Having physical ability , agility""",Trainee,Motivator,"{'scenario_context': ""[Agent 1], a dedicated but inexperienced trainee, and [Agent 2], an intense and demanding motivator, are paired together for a rigorous agility training session in a high-performance gym. Both share the goal of enhancing physical ability and agility, but their approaches clash: [Agent 1] seeks gradual improvement through structured exercises and constructive feedback, while [Agent 2] believes in pushing limits through relentless challenges and minimal encouragement. Tension mounts as [Agent 1] struggles to keep up with [Agent 2]'s intense regimen, while [Agent 2] grows frustrated with what they perceive as [Agent 1]'s lack of commitment. The shared goal hangs in the balance as their personal motivations and methods collide.""}",0.5856,0.603,0.183,5,intense|clash|tension|intense|frustrated,0.279,0.279,0.0,2,intense|intense,0.0,0.0,0.0,0,,0.617,0.617,0.0,2,intense|intense,0.34928571428571425,0.309,0.15750000000000003,7,intense|together|share|improvement|encouragement|intense|balance,0.219,0.219,0.0,2,intense|intense,0.4607777777777778,0.453,0.125,9,intense|share|improvement|believes|challenges|struggles|intense|perceive|personal,0.41000000000000003,0.41000000000000003,0.034999999999999976,2,share|gradual
"{'Abbreviation': 'Persuading others', 'Full label': '""Influencing , persuading others""'}",Relationship Building,"We selected the social goal category 'Relationship Building' for the shared goal 'Influencing, persuading others' because influencing and persuading often rely on establishing trust and rapport, which are key aspects of relationship building. Each agent will have distinct personal goals that reflect their individual motivations within this context, and their social roles will shape how they interact to achieve both their personal and shared goals.",To persuade the other agent to adopt their viewpoint by building trust and demonstrating expertise.,"To resist persuasion while maintaining a positive relationship, ensuring their own viewpoint is heard and considered.","""Influencing , persuading others""",Persuader (Expert),Skeptic (Critical Thinker),"{'scenario_context': ""[Agent 1], a seasoned marketing executive, is pitching a bold new campaign strategy to [Agent 2], a senior product manager known for their conservative approach. The shared goal is to finalize the campaign direction, but [Agent 1] aims to persuade [Agent 2] of the strategy's merits by leveraging their expertise and industry trends, while [Agent 2] is determined to critically evaluate the proposal and ensure risks are mitigated without straining their professional rapport. The high stakes and conflicting approaches make alignment challenging.""}",0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.5966666666666667,0.68,0.125,3,persuade|expertise|professional,0.0,0.0,0.0,0,
"{'Abbreviation': 'Control over others', 'Full label': '""Having control over others""'}",Competition,"Given the shared goal of 'Having control over others,' the most relevant social goal category is 'Competition,' as both agents are likely to compete for dominance and control in their interaction. Each agent's personal goal should reflect their desire to assert control, but from different perspectives and motivations. The social roles assigned to each agent will further shape how they interact, with one taking on a more authoritative role and the other a more manipulative role.",To establish undeniable authority over the other agent by demonstrating superior knowledge and decision-making skills.,To subtly manipulate the other agent into relinquishing control through persuasive tactics and emotional appeals.,"""Having control over others""",Authority Figure,Manipulative Strategist,"{'scenario_context': ""In a high-stakes corporate boardroom, [Agent 1], an authoritative executive, and [Agent 2], a cunning strategist, are both vying for control over a critical project with far-reaching implications for the company's future. [Agent 1] seeks to assert dominance by leveraging their position and expertise, aiming to dictate the project's direction without opposition. Meanwhile, [Agent 2] employs covert tactics, attempting to sway [Agent 1] into yielding control by appealing to their ego and framing concessions as strategic advantages. The tension is palpable as both agents navigate this power struggle, each determined to achieve their personal goals while maintaining the facade of collaboration necessary to advance the shared objective of controlling the project's outcome.""}",0.5083333333333334,0.469,0.07500000000000007,3,opposition|tension|struggle,0.3753333333333333,0.219,0.26549999999999996,3,tactics|struggle|advance,0.379,0.379,0.0,1,struggle,0.33599999999999997,0.33599999999999997,0.03899999999999998,2,palpable|advance,0.40025,0.422,0.20174999999999998,4,critical|achieve|goals|advance,0.0,0.0,0.0,0,,0.5479999999999999,0.578,0.16000000000000003,7,authoritative|strategist|expertise|tactics|achieve|personal|objective,0.5053333333333333,0.43,0.15200000000000002,3,strategist|advance|objective
"{'Abbreviation': 'Self-esteem', 'Full label': '""Having high self-image , self-esteem , self-respect , feeling good about myself""'}",Identity Recognition,"The shared goal revolves around maintaining a positive self-image and self-esteem, which aligns closely with social interactions that affirm one's identity and relationships. 'Identity Recognition' is the most fitting social goal category as it involves interactions where individuals seek acknowledgment and validation of their personal qualities and achievements from others.",To receive validation from the other agent regarding personal accomplishments and qualities to reinforce self-esteem.,"To express admiration and support for the first agent's qualities and achievements, thereby strengthening their relationship.","""Having high self-image , self-esteem , self-respect , feeling good about myself""",Confident Individual,Supportive Friend,"{'scenario_context': ""At a high-profile networking event, [Agent 1], a confident individual with a strong desire for validation, has just delivered a keynote speech. They are now mingling with attendees, seeking recognition for their accomplishments. [Agent 2], a supportive friend who attended the event, approaches [Agent 1] with the intention of expressing admiration and strengthening their bond. However, the competitive atmosphere of the event and [Agent 1]'s heightened need for validation create tension, making it challenging for both agents to achieve their shared goal of reinforcing self-esteem while maintaining their relationship.""}",0.364,0.364,0.239,2,competitive|tension,0.094,0.094,0.0,1,confident,0.0,0.0,0.0,0,,0.328,0.328,0.0,1,admiration,0.522375,0.515,0.07774999999999999,8,confident|desire|friend|admiration|strengthening|create|achieve|relationship,0.0,0.0,0.0,0,,0.6735714285714286,0.661,0.05899999999999994,7,confident|strong|friend|admiration|strengthening|achieve|relationship,0.0,0.0,0.0,0,
"{'Abbreviation': 'Mentor', 'Full label': '""Having a mentor , someone to guide me""'}",Relationship Building,"The shared goal 'Having a mentor, someone to guide me' naturally fits the social goal category of 'Relationship Building'. This is because mentoring involves forming and nurturing a relationship between the mentor and the mentee. The mentor's role is to provide guidance, while the mentee's role is to seek advice and learn. Their personal goals should reflect their motivations within this dynamic.",To establish trust and credibility as a mentor by providing valuable guidance and tailored advice.,To engage actively with the mentor by asking relevant questions and applying learned insights to personal challenges.,"""Having a mentor , someone to guide me""",Mentor,Mentee,"{'scenario_context': ""[Agent 1], an experienced professional in a high-pressure industry, has agreed to mentor [Agent 2], a newcomer eager to climb the ranks quickly. Their shared goal is to build a strong mentor-mentee relationship that fosters growth and guidance. However, [Agent 1] is cautious about [Agent 2]'s apparent impatience and tendency to prioritize shortcuts over substantive learning, which threatens the establishment of trust and credibility. Meanwhile, [Agent 2] is frustrated by [Agent 1]'s methodical approach, perceiving it as unnecessarily slow, and is determined to prove their own capabilities by pushing for faster results. The dynamic is further strained by an upcoming high-stakes project where [Agent 1] must decide whether to recommend [Agent 2] for a visible role, adding pressure to their already conflicting styles and expectations.""}",0.56,0.56,0.07599999999999996,2,frustrated|strained,0.26566666666666666,0.281,0.11699999999999999,3,newcomer|cautious|pressure,0.0,0.0,0.0,0,,0.4426666666666666,0.406,0.10899999999999999,3,newcomer|eager|dynamic,0.4163333333333333,0.438,0.10849999999999999,3,eager|relationship|growth,0.0,0.0,0.0,0,,0.6465,0.652,0.09975,12,experienced|professional|agreed|mentor|eager|strong|relationship|guidance|cautious|trust|credibility|recommend,0.5339999999999999,0.469,0.17549999999999993,3,eager|cautious|trust
"{'Abbreviation': 'Life’s limitations', 'Full label': '""Accepting life’s limitations""'}",Conflict Resolution,"The shared goal 'Accepting life’s limitations' involves coping with personal and interpersonal challenges, making 'Conflict Resolution' the most relevant social goal category. This category allows for personal goals that reflect differing perspectives on limitations and how to accept them. The first agent's personal goal is focused on emotional acceptance, while the second agent's goal is practical adaptation. Their social roles—'Emotional Supporter' and 'Practical Advisor'—complement each other in addressing the shared goal.",To emotionally accept personal limitations without resentment,To identify practical ways to adapt to life’s limitations,"""Accepting life’s limitations""",Emotional Supporter,Practical Advisor,"{'scenario_context': ""[Agent 1] and [Agent 2] are close friends who have been navigating a difficult period in their lives. Recently, [Agent 1] received a diagnosis that significantly limits their physical capabilities, forcing them to reconsider long-held personal and professional aspirations. [Agent 2], who has always been pragmatic and solution-oriented, is trying to help [Agent 1] adapt to this new reality. They meet at [Agent 1]'s home, where [Agent 1] is struggling to come to terms with the emotional weight of their limitations, while [Agent 2] is focused on brainstorming practical adjustments to daily life. The shared goal is to accept life’s limitations, but [Agent 1] seeks emotional validation and acceptance, whereas [Agent 2] is intent on finding actionable steps to mitigate the impact of these limitations. The tension arises from [Agent 1]'s need for emotional support conflicting with [Agent 2]'s drive to solve problems, making the reconciliation of their goals particularly challenging.""}",0.4985,0.4985,0.10449999999999993,2,actionable|tension,0.2655,0.281,0.18749999999999997,4,difficult|diagnosis|help|weight,0.36374999999999996,0.438,0.07424999999999998,4,emotional|weight|emotional|emotional,0.117,0.117,0.0,1,weight,0.4041428571428571,0.438,0.10749999999999998,7,friends|home|weight|life|life|reconciliation|goals,0.215,0.215,0.0040000000000000036,2,weight|actionable,0.5478750000000001,0.543,0.17200000000000004,8,diagnosis|personal|professional|terms|weight|accept|acceptance|reconciliation,0.428,0.426,0.19699999999999995,4,diagnosis|weight|daily|reconciliation
"{'Abbreviation': 'Knowing myself', 'Full label': '""Knowing myself , being in touch with myself""'}",Identity Recognition,"Given the shared goal 'Knowing myself, being in touch with myself,' the most relevant social goal category is 'Identity Recognition,' as it involves understanding and affirming one's own identity and role in social contexts. The two agents will have complementary roles and personal goals that reflect their unique perspectives on self-awareness and identity.",To explore and articulate personal values and beliefs in order to better understand oneself.,To provide reflections and feedback that help the other agent gain clarity about their identity.,"""Knowing myself , being in touch with myself""",Self-Explorer,Reflective Listener,"{'scenario_context': ""In a quiet, secluded garden designed for deep introspection, [Agent 1], the Self-Explorer, sits across from [Agent 2], the Reflective Listener. The garden symbolizes a space free from external distractions, where one can confront their innermost thoughts. [Agent 1] has come here seeking clarity about their personal values and beliefs, driven by a recent existential crisis that has left them questioning their identity. [Agent 2] is present to facilitate this journey of self-discovery, but their own unresolved doubts about the validity of external validation in identity formation create an underlying tension. The shared goal of understanding the self is complicated by [Agent 1]'s fear of vulnerability and [Agent 2]'s internal conflict about their role in shaping another's identity. The setting, while serene, amplifies the weight of unspoken uncertainties, making the path to mutual clarity fraught with emotional and psychological challenges.""}",0.56575,0.58,0.028749999999999942,4,confront|tension|fear|conflict,0.4372,0.4615,0.4465,10,crisis|journey|doubts|validity|fear|vulnerability|conflict|weight|fraught|psychological,0.398,0.453,0.1795,7,quiet|secluded|vulnerability|conflict|weight|fraught|emotional,0.2185,0.2185,0.10149999999999998,2,present|weight,0.3390909090909091,0.333,0.186,11,quiet|garden|garden|free|clarity|present|journey|create|serene|weight|clarity,0.219,0.219,0.0,1,weight,0.45399999999999996,0.484,0.297,9,personal|beliefs|present|doubts|understanding|serene|weight|path|challenges,0.47674999999999995,0.469,0.18374999999999997,4,present|journey|unresolved|weight
"{'Abbreviation': 'Being respected', 'Full label': '""Being respected by others""'}",Identity Recognition,"The shared goal 'Being respected by others' can be approached through various social goal categories. Here, we choose 'Identity Recognition' as the social goal category because respect is often tied to how individuals perceive and acknowledge each other's identities and roles. For the first agent, we define a personal goal of 'Being acknowledged as an authority in their field', which reflects their motivation to gain respect through expertise. The second agent's personal goal is 'Being valued for their contributions to the team', which focuses on gaining respect through teamwork and reliability. The roles assigned are 'Expert' for the first agent, who will interact by showcasing their knowledge, and 'Team Player' for the second agent, who will interact by demonstrating collaboration and support.",Being acknowledged as an authority in their field,Being valued for their contributions to the team,"""Being respected by others""",Expert,Team Player,"{'scenario_context': ""[Agent 1], an established Expert in their field, and [Agent 2], a dedicated Team Player, are attending a high-stakes project review meeting where their reputations and future collaborations are on the line. Both agents share the goal of being respected by others, but tensions arise as [Agent 1] seeks to assert their authority by dominating the discussion and dismissing others' input, while [Agent 2] strives to highlight their contributions and ensure the team's collective efforts are recognized. The competitive atmosphere and conflicting approaches to achieving respect make it difficult for either agent to fully attain their individual goals without undermining the shared goal.""}",0.125,0.125,0.0,1,competitive,0.359,0.359,0.0,1,difficult,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.4275,0.4535,0.07250000000000001,4,established|share|respect|goals,0.0,0.0,0.0,0,,0.6406666666666667,0.664,0.07800000000000007,9,expert|team|share|respected|authority|team|efforts|respect|fully,0.4415,0.4415,0.0035000000000000586,2,share|respect
