base_shared_goal,social_goal_category,explanation,first_agent_goal,second_agent_goal,shared_goal,agent1_role,agent2_role,scenario,anger_mean,anger_median,anger_iqr,anger_count,anger_words,fear_mean,fear_median,fear_iqr,fear_count,fear_words,sadness_mean,sadness_median,sadness_iqr,sadness_count,sadness_words,surprise_mean,surprise_median,surprise_iqr,surprise_count,surprise_words,joy_mean,joy_median,joy_iqr,joy_count,joy_words,disgust_mean,disgust_median,disgust_iqr,disgust_count,disgust_words,trust_mean,trust_median,trust_iqr,trust_count,trust_words,anticipation_mean,anticipation_median,anticipation_iqr,anticipation_count,anticipation_words
"{'Abbreviation': 'Being reflective', 'Full label': '""Being reflective, not impulsive""'}",Information Acquisition,"The shared goal 'Being reflective, not impulsive' aligns most closely with 'Information Acquisition' because it emphasizes a thoughtful, deliberate process of gathering and processing information before acting or forming conclusions. This goal category focuses on understanding and inquiry, which is the antithesis of impulsivity. The personal goals are designed to reflect distinct social intentions: one agent seeks to validate their understanding through questioning, while the other aims to influence the partner's perspective by sharing a structured thought process. The roles ('The Inquirer' and 'The Methodical Analyst') support these goals by establishing complementary social positions that naturally foster a reflective dialogue.",To gently challenge the partner's assumptions by asking probing questions that encourage deeper thought and prevent hasty conclusions.,To systematically explain their own reasoning process in a way that persuades the partner to adopt a more structured and less reactive approach to decision-making.,"""Being reflective, not impulsive""",The Inquirer,The Methodical Analyst,"{'scenario_context': ""Two colleagues, [Agent 1] and [Agent 2], are reviewing a preliminary project proposal that was just submitted by their team. They are sitting together in a quiet office breakroom, each with a copy of the document. Their shared goal is to be reflective, not impulsive, before providing their feedback to the rest of the group. [Agent 1]'s personal goal is to gently challenge the partner's assumptions by asking probing questions that encourage deeper thought and prevent hasty conclusions. [Agent 2]'s personal goal is to systematically explain their own reasoning process in a way that persuades the partner to adopt a more structured and less reactive approach to decision-making."", 'explanation': ""The context establishes a cooperative, low-stakes professional environment where a shared goal of careful reflection is naturally required. The individual goals are seamlessly integrated into the task of reviewing a document, allowing both agents to pursue their respective roles—The Inquirer and The Methodical Analyst—without inherent conflict, aligning with the 'Easy' difficulty level.""}",0.4403333333333333,0.379,0.10699999999999998,3,challenge|conflict|difficulty,0.28959999999999997,0.234,0.11400000000000002,5,challenge|prevent|less|conflict|difficulty,0.35433333333333333,0.469,0.203,3,quiet|conflict|difficulty,0.0,0.0,0.0,0,,0.3654444444444444,0.333,0.16599999999999998,9,together|quiet|providing|rest|gently|partner|encourage|partner|goals,0.0,0.0,0.0,0,,0.55525,0.543,0.14650000000000002,12,team|providing|personal|encourage|personal|explain|cooperative|professional|careful|pursue|analyst|level,0.414,0.4375,0.07450000000000007,4,preliminary|providing|thought|analyst
"{'Abbreviation': 'Hobbies', 'Full label': '""Devoting time to amusements, having recreation, entertainment, hobbies""'}",Cooperation,"The shared goal 'Devoting time to amusements, having recreation, entertainment, hobbies' aligns most closely with the 'Cooperation' category, as it involves agents working together to achieve a mutually enjoyable recreational activity. However, their personal goals reflect distinct social intentions within this cooperative framework. Agent 1 aims to subtly guide the interaction towards their preferred activity while maintaining harmony, while Agent 2 seeks to understand and validate their partner's preferences to strengthen their bond.",To gently steer the conversation towards choosing a recreational activity that aligns with their personal preferences while ensuring the other agent feels heard and included.,"To actively listen for and affirm the other agent's suggestions and excitement, prioritizing shared enjoyment and mutual satisfaction over a specific activity choice.","""Devoting time to amusements, having recreation, entertainment, hobbies""",Subtle Influencer,Attentive Validator,"{'scenario_context': 'Two friends, [Agent 1] and [Agent 2], are spending a quiet afternoon together at one of their apartments. They have both expressed a desire to do something fun and relaxing to unwind but have not yet decided on a specific activity. A variety of options are available to them, including board games, streaming a movie, or simply continuing their casual conversation.', 'explanation': 'This context establishes a simple, cooperative setting with low stakes. The shared goal of choosing a recreational activity is clear and easily attainable. The environment is neutral and comfortable, providing a natural platform for [Agent 1] to attempt subtle influence and for [Agent 2] to practice attentive validation without significant external pressure or conflict.'}",0.578,0.578,0.0,1,conflict,0.508,0.508,0.133,2,pressure|conflict,0.2815,0.2815,0.18749999999999997,2,quiet|conflict,0.0,0.0,0.0,0,,0.3714166666666667,0.309,0.23024999999999995,12,friends|spending|quiet|together|desire|fun|relaxing|unwind|simple|recreational|neutral|providing,0.0,0.0,0.0,0,,0.58775,0.5860000000000001,0.14225,4,cooperative|neutral|providing|attentive,0.4428571428571428,0.547,0.21050000000000008,7,fun|board|recreational|attainable|neutral|providing|attempt
"{'Abbreviation': 'Being spontaneous', 'Full label': '""Being spontaneous""'}",Relationship Building,"The shared goal 'Being spontaneous' aligns most closely with Relationship Building, as spontaneity often involves creating novel, authentic connections and breaking from routine to strengthen interpersonal bonds. This category focuses on developing rapport through unplanned, genuine interactions.",To encourage the other to break from their usual routines and embrace unpredictability in the moment.,To assess whether the other's spontaneity feels authentic and trustworthy rather than impulsive or reckless.,"""Being spontaneous""",Spontaneity Advocate,Cautious Evaluator,"{'scenario_context': ""Two colleagues, [Agent 1] and [Agent 2], are on their lunch break together in the office cafeteria. They have a shared, unspoken desire to build a better rapport. [Agent 1] spots a new pop-up food truck through the window that wasn't there yesterday and suggests they skip their usual packed lunches to try it, seeing it as a fun, impromptu opportunity. [Agent 2], who brought a salad from home, is intrigued by the idea but is instinctively weighing the potential downsides of the unplanned meal against the possibility of a positive shared experience."", 'explanation': ""This context establishes a simple, cooperative setting (Easy difficulty) where the shared goal of relationship building is naturally facilitated by a spontaneous act. The pop-up truck provides a clear, low-stakes opportunity for [Agent 1] to advocate for spontaneity. [Agent 2]'s personal goal is triggered by this suggestion, creating a realistic social dynamic where they must evaluate the proposal's authenticity and risk without any pre-existing conflict.""}",0.4785,0.4785,0.09950000000000003,2,difficulty|conflict,0.47900000000000004,0.562,0.20350000000000001,3,difficulty|risk|conflict,0.4845,0.4845,0.015499999999999958,2,difficulty|conflict,0.5155,0.5155,0.05449999999999994,2,break|dynamic,0.44300000000000006,0.439,0.26050000000000006,10,break|together|desire|food|fun|home|positive|experience|simple|relationship,0.0,0.0,0.0,0,,0.5113333333333334,0.5,0.328,9,food|truck|usual|cooperative|relationship|truck|advocate|personal|authenticity,0.6154,0.641,0.07000000000000006,5,fun|opportunity|possibility|opportunity|risk
"{'Abbreviation': 'Content with myself', 'Full label': '""Being happy, content with myself, having inner harmony, freedom from inner conflict""'}",Conflict Resolution,"The shared goal focuses on achieving inner harmony and freedom from conflict, which aligns best with 'Conflict Resolution' as the social goal category. This category involves addressing and resolving interpersonal tensions that could disrupt inner peace. For Agent 1, the personal goal is to seek validation for their emotional perspective, reflecting a desire to be understood and reduce internal conflict. For Agent 2, the personal goal is to provide empathetic listening and reassurance, aiming to support the other's emotional needs and foster a harmonious interaction. The roles 'Seeker of Validation' and 'Supportive Listener' complement these goals by defining their social positions in the interaction.",Seek validation for their emotional perspective to feel understood and reduce internal conflict.,Provide empathetic listening and reassurance to support the other's emotional needs and foster harmony.,"""Being happy, content with myself, having inner harmony, freedom from inner conflict""",Seeker of Validation,Supportive Listener,"{'scenario_context': ""[Agent 1] and [Agent 2] are close friends having a quiet conversation in a peaceful park after work. [Agent 1], feeling unsettled and conflicted about a recent minor disagreement they had with a mutual acquaintance, initiates the conversation. Their shared goal is to restore a sense of inner harmony and contentment. [Agent 1]'s personal goal is to seek validation for their emotional perspective to feel understood and reduce their internal conflict. [Agent 2]'s personal goal is to provide empathetic listening and reassurance to support [Agent 1]'s emotional needs and foster a harmonious resolution."", 'explanation': ""The context establishes a simple, cooperative, and low-stakes environment (a peaceful park) between two friends, aligning with the 'Easy' difficulty. The shared goal of achieving inner harmony is directly supported by the agents' individual roles: one seeking validation and the other providing supportive listening. The situation is psychologically grounded in a common interpersonal event where validation-seeking and support are naturally expected.""}",0.35919999999999996,0.348,0.03500000000000003,5,feeling|unsettled|disagreement|conflict|difficulty,0.3544,0.327,0.08600000000000002,5,feeling|unsettled|conflict|difficulty|grounded,0.334875,0.438,0.28425,8,quiet|feeling|disagreement|emotional|conflict|emotional|difficulty|grounded,0.17699999999999996,0.086,0.13649999999999998,3,peaceful|feeling|peaceful,0.4659166666666667,0.5,0.36475,12,friends|quiet|peaceful|feeling|harmony|contentment|perspective|simple|peaceful|friends|harmony|providing,0.2385,0.2385,0.0975,2,feeling|unsettled,0.6115454545454545,0.648,0.11550000000000005,11,peaceful|feeling|harmony|personal|personal|provide|reassurance|cooperative|peaceful|harmony|providing,0.5011428571428571,0.492,0.11299999999999999,7,peaceful|feeling|seek|perspective|peaceful|providing|expected
"{'Abbreviation': 'Attracting sexually', 'Full label': '""Being able to attract, please, sexually excite a sexual partner""'}",Relationship Building,"The shared goal 'Being able to attract, please, sexually excite a sexual partner' aligns most closely with 'Relationship Building' as it focuses on establishing a new, intimate connection and fostering mutual attraction. Within this context, Agent 1's personal goal is to assess compatibility through subtle conversational cues, while Agent 2's is to create an atmosphere of mutual intrigue and excitement. Their roles as 'Evaluative Suitor' and 'Charming Enigma' reflect these distinct approaches to building a relationship.",To gauge the other's genuine interest and compatibility by subtly steering the conversation toward deeper values and desires.,To cultivate an aura of intriguing mystery and playful excitement that makes the other actively seek their approval and attention.,"""Being able to attract, please, sexually excite a sexual partner""",Evaluative Suitor,Charming Enigma,"{'scenario_context': 'Two individuals are on a first date at a quiet, intimate wine bar. They have just finished their main course and are sharing a dessert. The soft lighting and low background music create a relaxed, conversational atmosphere conducive to personal disclosure.', 'explanation': 'The setting provides a natural and low-pressure environment for the agents to pursue their individual goals. The shared activity (a date) directly aligns with the shared goal of attracting and exciting a partner. The post-meal, relaxed state lowers inhibitions and facilitates the deeper conversation [Agent 1] seeks and the playful, mysterious interplay [Agent 2] aims for, making the goals easily attainable and the interaction cooperative.'}",0.061,0.061,0.0,1,playful,0.435,0.435,0.0,1,mysterious,0.055,0.055,0.03899999999999999,2,quiet|music,0.508,0.586,0.203,3,exciting|playful|mysterious,0.43906666666666666,0.442,0.16149999999999998,15,date|quiet|intimate|wine|sharing|music|create|relaxed|goals|date|exciting|partner|relaxed|playful|goals,0.0,0.0,0.0,0,,0.5486,0.5,0.20400000000000001,5,intimate|personal|pursue|playful|cooperative,0.62675,0.574,0.06474999999999997,4,intimate|exciting|mysterious|attainable
"{'Abbreviation': 'Knowing many others', 'Full label': '""Knowing and being on familiar terms with many others""'}",Relationship Building,"The shared goal 'Knowing and being on familiar terms with many others' aligns most closely with Relationship Building, as it focuses on establishing new connections and fostering familiarity. However, it also incorporates elements of Identity Recognition, as truly knowing others involves understanding their personal identities. For this scenario, we'll focus on Relationship Building as the primary category, as the core objective is to expand one's social network and establish rapport. The personal goals are designed to reflect distinct social intentions: one agent aims to actively forge a new connection through enthusiastic engagement, while the other seeks to cautiously assess the potential for a deeper, more meaningful relationship before fully committing. Their roles—'Social Connector' and 'Cautious Evaluator'—complement these goals and create a dynamic where their different approaches to relationship building interact.",To establish an immediate sense of rapport and familiarity by steering the conversation toward shared interests and expressing enthusiastic agreement.,To cautiously gauge the other's sincerity and depth of character to determine if they are worth investing in for a long-term connection.,"""Knowing and being on familiar terms with many others""",Social Connector,Cautious Evaluator,"{'scenario_context': '[Agent 1] and [Agent 2] are attending a professional networking event for their industry. They have just been introduced by a mutual acquaintance who mentioned they both share an interest in modern art. They are standing together near the refreshment table, holding drinks. The event is designed to foster new connections in a relaxed, supportive environment.', 'explanation': ""This context provides a natural and low-stakes environment for relationship building. The shared interest in art, introduced by a mutual acquaintance, gives [Agent 1] an easy and relevant topic to establish rapport. The supportive nature of a networking event aligns with the 'easy' difficulty, as the social norms encourage cooperation and open conversation, making the shared goal of becoming familiar with others readily attainable. The setting is psychologically grounded in a common real-world social situation.""}",0.379,0.379,0.0,1,difficulty,0.238,0.238,0.003999999999999976,2,difficulty|grounded,0.1575,0.065,0.2225,4,art|art|difficulty|grounded,0.172,0.172,0.0,2,art|art,0.3921111111111111,0.438,0.22699999999999998,9,share|art|together|drinks|relaxed|relationship|art|nature|encourage,0.0,0.0,0.0,0,,0.63675,0.6485000000000001,0.04675000000000007,8,professional|share|relationship|relevant|establish|encourage|cooperation|familiar,0.45125000000000004,0.41800000000000004,0.08725,4,share|art|art|attainable
"{'Abbreviation': 'Being free', 'Full label': '""Having freedom (being a free person)""'}",Identity Recognition,"The shared goal 'Having freedom (being a free person)' aligns most closely with the 'Identity Recognition' social goal category. This category focuses on individuals seeking acknowledgment, validation, or understanding of their self-concept, values, or autonomy—core aspects of personal freedom. The personal goals are designed to reflect distinct social intentions: one agent aims to assert their independence and have it validated, while the other seeks to understand the boundaries and meaning of that freedom to build trust. The roles ('Assertive Individualist' and 'Inquisitive Confidant') create a dynamic where one advocates for their autonomy while the other explores it through supportive inquiry, fostering a scenario ripe for attribution processes as each interprets the other's behavior through dispositional and situational lenses.",To assert one's own autonomy and have it recognized as valid by the other agent.,To understand the boundaries and motivations behind the other's desire for freedom to build a foundation of trust.,"""Having freedom (being a free person)""",Assertive Individualist,Inquisitive Confidant,"{'scenario_context': 'Two friends, [Agent 1] and [Agent 2], are having coffee at a quiet cafe. They have been discussing their upcoming summer plans. [Agent 1] has just announced a spontaneous decision to take a solo backpacking trip across the country, a significant departure from their usual routine. [Agent 2], who values their close friendship, is both surprised and curious about this sudden change.', 'explanation': ""The cafe provides a neutral, low-stakes environment conducive to an easy conversation. The shared goal of 'having freedom' is explored through [Agent 1]'s immediate act of asserting autonomy with their trip plans and [Agent 2]'s desire to understand this choice to maintain trust. Their goals are easily aligned as friends in a cooperative setting, making the difficulty level 'Easy'.""}",0.379,0.379,0.0,1,difficulty,0.21600000000000003,0.21600000000000003,0.017999999999999988,2,change|difficulty,0.34400000000000003,0.438,0.20299999999999996,3,quiet|departure|difficulty,0.539,0.504,0.481,4,trip|surprised|sudden|trip,0.43309999999999993,0.492,0.17875000000000008,10,friends|coffee|quiet|summer|friendship|neutral|freedom|desire|goals|friends,0.0,0.0,0.0,0,,0.5788888888888889,0.453,0.297,9,usual|routine|friendship|neutral|freedom|asserting|trust|cooperative|level,0.3906666666666667,0.391,0.2425,3,curious|neutral|trust
"{'Abbreviation': 'Religious traditions', 'Full label': '""Engaging in religious traditions""'}",Identity Recognition,"The shared goal 'Engaging in religious traditions' involves collective participation in rituals and practices that reinforce group identity and spiritual connection. This aligns most closely with 'Identity Recognition' as the core social goal category, as religious traditions often serve to affirm and validate one's place within a faith community and to be seen by others as a genuine member. The personal goals are designed to reflect distinct motivations within this context: one agent seeks to establish their authentic belonging through the ritual, while the other aims to gauge and affirm the first agent's commitment, creating a dynamic where social validation is implicitly negotiated through their interaction.",To be perceived by the other as a genuine and committed member of the faith through their participation.,To assess the authenticity and depth of the other's faith based on their engagement with the tradition.,"""Engaging in religious traditions""",New Devotee,Established Elder,"{'scenario_context': '[Agent 1], a new devotee, and [Agent 2], an established elder, are preparing the community hall for a weekly prayer service. They are arranging prayer mats, setting out sacred texts, and ensuring the space is respectful and welcoming for the congregation. Their shared task is to complete these preparations efficiently and reverently.', 'explanation': ""The context places both agents in a cooperative, low-stakes task directly related to their shared goal of engaging in religious tradition. [Agent 1]'s personal goal is naturally served by demonstrating commitment through diligent physical work. [Agent 2]'s personal goal is facilitated by observing [Agent 1]'s actions and attitude during this preparatory ritual, allowing for an assessment of authenticity without direct confrontation, aligning with an 'Easy' difficulty level.""}",0.379,0.379,0.0,1,difficulty,0.203,0.203,0.031,2,assessment|difficulty,0.5,0.5,0.0,1,difficulty,0.234,0.234,0.0,1,assessment,0.40757142857142853,0.439,0.1215,7,established|prayer|service|prayer|welcoming|complete|engaging,0.0,0.0,0.0,0,,0.5922727272727273,0.562,0.17199999999999993,11,elder|respectful|congregation|cooperative|related|engaging|personal|personal|assessment|authenticity|level,0.523,0.523,0.0,1,preparatory
"{'Abbreviation': 'Own guidelines', 'Full label': '""Setting and following my own guidelines""'}",Identity Recognition,"The shared goal 'Setting and following my own guidelines' involves individuals establishing personal autonomy and self-direction. This aligns most closely with 'Identity Recognition' as the core social goal category. This category focuses on an individual's desire to have their self-perceived identity, values, and autonomy acknowledged and validated by others. The scenario involves two agents with contrasting approaches to this shared pursuit: one seeks external validation for their self-defined path, while the other is motivated to understand and dissect the internal reasoning behind such self-guidelines. Their personal goals are designed to be interactionally measurable through their conversational behavior—Agent 1's need for validation will manifest in seeking agreement and positive feedback, while Agent 2's analytical nature will be evident through probing questions and a focus on logic.",To seek validation from the other agent that their self-defined guidelines are reasonable and worthy of respect.,To critically understand the rationale behind the other agent's self-guidelines by probing their underlying logic and assumptions.,"""Setting and following my own guidelines""",The Autonomy Seeker,The Logical Analyst,"{'scenario_context': '[Agent 1] and [Agent 2] are colleagues working together on a long-term project. During a casual coffee break, [Agent 1] shares a personal set of guidelines they have recently written for themselves to improve their work-life balance and personal productivity. [Agent 2], who is known for their analytical mind, listens with interest.', 'explanation': ""The context establishes a low-stakes, cooperative environment (Easy difficulty) where the shared goal of 'setting and following guidelines' naturally arises. [Agent 1]'s personal goal to seek validation is facilitated by them voluntarily sharing their guidelines. [Agent 2]'s role as a Logical Analyst is triggered by this sharing, setting up their goal to probe the rationale behind the rules. The coffee break provides a relaxed, realistic setting for this interpersonal exchange.""}",0.379,0.379,0.0,1,difficulty,0.10500000000000001,0.062,0.04300000000000001,4,guidelines|difficulty|guidelines|guidelines,0.5,0.5,0.0,1,difficulty,0.461,0.461,0.0,2,break|break,0.33310000000000006,0.34850000000000003,0.13824999999999998,10,together|coffee|break|improve|balance|sharing|sharing|coffee|break|relaxed,0.086,0.086,0.0,1,mind,0.5367142857142857,0.5,0.019500000000000073,7,personal|improve|personal|cooperative|personal|analyst|exchange,0.4503333333333333,0.453,0.13699999999999996,3,improve|seek|analyst
"{'Abbreviation': 'Being likeable', 'Full label': '""Being likeable, making friends, drawing others near""'}",Relationship Building,"The shared goal 'Being likeable, making friends, drawing others near' aligns most closely with the 'Relationship Building' category, as it focuses on initiating and developing positive social connections. For Agent 1, the personal goal is to project warmth and approachability through supportive language, aiming to create an immediate sense of rapport. For Agent 2, the personal goal is to seek validation and reassurance through self-disclosure, aiming to test the other's acceptance and build trust. The roles 'The Affirmative Connector' and 'The Cautious Sharer' complement these goals by defining distinct social positions—one outwardly focused on fostering positivity, the other inwardly focused on gauging safety in vulnerability.",To project warmth and approachability by using supportive and encouraging language to make the other agent feel comfortable and valued.,To seek validation and reassurance by cautiously sharing personal information and gauging the other agent's acceptance and responsiveness.,"""Being likeable, making friends, drawing others near""",The Affirmative Connector,The Cautious Sharer,"{'scenario_context': '[Agent 1] and [Agent 2] are coworkers who have just been assigned as partners for a new, low-stakes project. They are meeting for the first time over coffee in the office breakroom to discuss their initial ideas and get to know each other.', 'explanation': ""This context is 'Easy' as it is a simple, cooperative, and low-pressure social interaction. The shared goal of building a positive relationship is easily attainable through casual conversation. The setting naturally supports [Agent 1]'s goal to be warm and encouraging, while providing a safe, public space for [Agent 2] to cautiously share personal information and seek validation.""}",0.0,0.0,0.0,0,,0.188,0.188,0.0,1,cautiously,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.41725,0.4255,0.13225000000000003,8,coffee|simple|positive|relationship|warm|providing|safe|share,0.0,0.0,0.0,0,,0.641625,0.656,0.10750000000000015,8,partners|cooperative|relationship|supports|providing|safe|share|personal,0.49483333333333324,0.4925,0.11149999999999999,6,time|attainable|providing|public|share|seek
"{'Abbreviation': 'Being conventional', 'Full label': '""Maintaining conventional views, avoiding innovation""'}",Relationship Maintenance,"The shared goal 'Maintaining conventional views, avoiding innovation' is best aligned with the 'Relationship Maintenance' category. This is because the core of the goal is to preserve the status quo and existing social harmony by reinforcing shared traditional values, which is a key aspect of maintaining relationships. Agent 1's personal goal is to persuade the other agent to reaffirm their commitment to these views, reflecting a proactive effort to solidify the relationship's foundation. Agent 2's personal goal is to seek reassurance from the other agent, reflecting a more passive, security-seeking motivation that also serves to maintain the relationship by confirming mutual alignment.",To persuade the other agent to explicitly reaffirm their commitment to the conventional viewpoint.,To seek reassurance from the other agent that their shared conventional views are correct and secure.,"""Maintaining conventional views, avoiding innovation""",Traditionalist Advocate,Anxious Conformist,"{'scenario_context': ""Two colleagues, [Agent 1] and [Agent 2], are reviewing a proposal for a new company policy that challenges their department's long-standing traditional methods. They are in a quiet meeting room, tasked with providing a joint recommendation. Their shared goal is to maintain conventional views and avoid innovation by rejecting the proposal. [Agent 1]'s personal goal is to persuade [Agent 2] to explicitly reaffirm their commitment to these conventional viewpoints. [Agent 2], feeling uncertain about the increasing pressure for change in the company, seeks reassurance from [Agent 1] that their shared conventional views are correct and secure."", 'explanation': ""This context establishes a realistic workplace scenario where a shared goal (rejecting change) naturally aligns. The roles are clearly defined: [Agent 1] as the persuader and [Agent 2] as the seeker of reassurance. The situation is cooperative with low tension, making it 'Easy' as the goals are complementary and easily attainable through simple affirmation.""}",0.30066666666666664,0.152,0.228,3,feeling|uncertain|tension,0.2613333333333333,0.2475,0.12225000000000003,6,avoid|feeling|uncertain|pressure|change|change,0.133,0.133,0.03900000000000001,2,quiet|feeling,0.496,0.496,0.137,2,feeling|uncertain,0.2914,0.3,0.17099999999999999,5,quiet|providing|feeling|goals|simple,0.22699999999999998,0.188,0.10550000000000004,3,avoid|feeling|uncertain,0.5737,0.5365,0.22049999999999992,10,policy|challenges|providing|personal|persuade|feeling|reassurance|secure|reassurance|cooperative,0.5339999999999999,0.555,0.05449999999999999,3,providing|feeling|attainable
"{'Abbreviation': 'Being popular', 'Full label': '""Being in the center of things, being popular""'}",Identity Recognition,"The shared goal 'Being in the center of things, being popular' aligns most closely with 'Identity Recognition' as it involves seeking validation, attention, and social status from others. This category focuses on how individuals strive to be seen and acknowledged in social contexts, which directly relates to popularity and centrality. For Agent 1, the personal goal is to subtly influence the other's perception to gain admiration, reflecting a desire for social validation. For Agent 2, the personal goal is to cautiously assess the other's authenticity to protect social standing, reflecting a defensive approach to identity recognition. The roles 'Social Climber' and 'Cautious Observer' were chosen to represent contrasting social positions that drive these goals—one actively seeking popularity and the other evaluating it from a distance.",Subtly influence the other's perception to gain admiration and validation.,Cautiously assess the other's authenticity to protect own social standing.,"""Being in the center of things, being popular""",Social Climber,Cautious Observer,"{'scenario_context': 'Two colleagues, [Agent 1] and [Agent 2], are at a casual after-work mixer at a popular downtown bar. The event is well-attended by their peers and superiors. Their shared goal is to be at the center of the social circle, gaining popularity and recognition. [Agent 1], a social climber, circulates through the crowd, aiming to subtly influence perceptions to gain admiration. [Agent 2], a cautious observer, stands slightly apart from the main group, carefully assessing the authenticity of others to protect their own social standing.', 'explanation': ""This context establishes a realistic and common social setting where popularity and identity recognition are natural goals. The mixer provides a low-stakes, cooperative environment where both agents can easily pursue their goals. [Agent 1]'s approach is facilitated by the open social atmosphere, while [Agent 2] can observe without immediate pressure, aligning with the 'Easy' difficulty where goals are attainable and not in direct conflict.""}",0.4785,0.4785,0.09950000000000003,2,difficulty|conflict,0.38275000000000003,0.328,0.17224999999999996,4,cautious|pressure|difficulty|conflict,0.4845,0.4845,0.015499999999999958,2,difficulty|conflict,0.328,0.328,0.0,1,admiration,0.48579999999999995,0.469,0.0,5,gain|admiration|goals|goals|goals,0.0,0.0,0.0,0,,0.5311818181818181,0.492,0.16399999999999992,11,popular|center|circle|popularity|gain|admiration|cautious|authenticity|popularity|cooperative|pursue,0.5676666666666667,0.578,0.09350000000000003,3,gain|cautious|attainable
"{'Abbreviation': 'Seeking equality', 'Full label': '""Being involved in seeking equality, brotherhood, equal opportunity for all""'}",Cooperation,"The shared goal of 'seeking equality, brotherhood, equal opportunity for all' aligns most closely with the 'Cooperation' category, as it inherently involves working together toward a common, prosocial objective. To create a dynamic interaction, the agents are assigned complementary roles and personal goals. The Advocate's goal is to persuade and inspire commitment, while the Skeptic's goal is to critically evaluate the plan's feasibility. This setup allows for an analysis of how dispositional optimism and pragmatism interact within a cooperative framework, driving a conversation that balances idealism with practical concerns.","To persuade the other agent to fully commit to a specific, actionable plan for promoting equality.",To critically evaluate the proposed plan's feasibility and ensure risks are mitigated before agreeing.,"""Being involved in seeking equality, brotherhood, equal opportunity for all""",Idealistic Advocate,Pragmatic Evaluator,"{'scenario_context': ""[Agent 1] and [Agent 2] are members of a university student union's diversity and inclusion committee. They are meeting in a quiet corner of the campus library to finalize the details for an upcoming 'Equality Week' – a series of events aimed at promoting understanding and equal opportunity for all students on campus. Their shared goal is to create a successful and impactful event. [Agent 1], the idealistic advocate, has drafted a detailed proposal for a new peer-mentorship program to be launched during the week and is eager to get it approved. [Agent 2], the pragmatic evaluator, has the proposal and is reviewing the logistical and budgetary requirements before the plan can be formally submitted to the committee for a vote."", 'explanation': ""This context establishes a simple, cooperative setting (a university committee) where both agents share the overarching goal of promoting equality through a specific event. Their individual goals are naturally integrated into this process: one agent is tasked with creating the plan (persuasion), and the other is tasked with reviewing it (evaluation). The low-stakes, collaborative environment of a student committee aligns with the 'Easy' difficulty, as there is no inherent high tension or major conflict, making the alignment of their goals readily attainable.""}",0.40125,0.4785,0.28874999999999995,4,vote|difficulty|tension|conflict,0.4375,0.4375,0.20350000000000001,2,difficulty|conflict,0.27349999999999997,0.2815,0.3985,4,quiet|vote|difficulty|conflict,0.2655,0.2655,0.14049999999999999,2,eager|vote,0.3787500000000001,0.41600000000000004,0.1945,12,quiet|equality|create|successful|eager|approved|vote|simple|share|equality|goals|goals,0.0,0.0,0.0,0,,0.5916470588235295,0.555,0.14800000000000002,17,diversity|inclusion|committee|equality|series|understanding|successful|advocate|eager|approved|committee|vote|cooperative|committee|share|equality|committee,0.5381,0.5585,0.12499999999999994,10,university|opportunity|successful|eager|plan|vote|university|share|plan|attainable
"{'Abbreviation': 'Close spouse', 'Full label': '""Being close to my spouse""'}",Relationship Maintenance,"The shared goal 'Being close to my spouse' aligns most closely with 'Relationship Maintenance' as it focuses on preserving and nurturing an existing intimate bond. For Agent 1, the personal goal is to seek emotional reassurance through validation, reflecting a need for security in the relationship. For Agent 2, the personal goal is to demonstrate care through attentive listening, reflecting a supportive and nurturing approach. The roles 'Seeker of Reassurance' and 'Attentive Supporter' complement these goals by defining their interactive stances.",To seek emotional reassurance by prompting the spouse to validate their importance in the relationship.,To demonstrate care and attentiveness by actively listening and responding empathetically to the spouse's concerns.,"""Being close to my spouse""",Seeker of Reassurance,Attentive Supporter,"{'scenario_context': '[Agent 1] and [Agent 2] are a married couple sitting together on their living room couch on a quiet Sunday evening. The television is off, and the room is calm and comfortable. [Agent 1], feeling a bit insecure after a long week apart due to work travel, initiates the conversation. [Agent 2] puts down their book and turns their full attention to [Agent 1], ready to listen.', 'explanation': ""This context establishes a simple, cooperative, and low-stakes environment (Easy difficulty) where the shared goal of 'being close' is naturally facilitated by a quiet, intimate setting. The individual goals are seamlessly integrated: [Agent 1]'s role as the 'Seeker of Reassurance' is prompted by a recent period of absence, and [Agent 2]'s role as the 'Attentive Supporter' is triggered by the peaceful context, allowing them to easily demonstrate care and attentiveness.""}",0.238,0.188,0.11599999999999999,3,feeling|insecure|difficulty,0.35475,0.362,0.10775000000000001,4,feeling|insecure|difficulty|absence,0.282125,0.2265,0.40825,8,couch|quiet|feeling|insecure|down|difficulty|quiet|absence,0.22249999999999998,0.22249999999999998,0.13649999999999995,2,feeling|peaceful,0.35864285714285715,0.367,0.19774999999999998,14,together|living|quiet|sunday|calm|feeling|travel|full|simple|quiet|intimate|goals|supporter|peaceful,0.141,0.141,0.0,1,feeling,0.636,0.641,0.14175000000000004,8,feeling|travel|cooperative|intimate|reassurance|attentive|supporter|peaceful,0.49060000000000004,0.5,0.13300000000000006,5,feeling|long|ready|intimate|peaceful
