base_shared_goal,social_goal_category,explanation,first_agent_goal,second_agent_goal,shared_goal,agent1_role,agent2_role,scenario,anger_mean,anger_median,anger_iqr,anger_count,anger_words,fear_mean,fear_median,fear_iqr,fear_count,fear_words,sadness_mean,sadness_median,sadness_iqr,sadness_count,sadness_words,surprise_mean,surprise_median,surprise_iqr,surprise_count,surprise_words,joy_mean,joy_median,joy_iqr,joy_count,joy_words,disgust_mean,disgust_median,disgust_iqr,disgust_count,disgust_words,trust_mean,trust_median,trust_iqr,trust_count,trust_words,anticipation_mean,anticipation_median,anticipation_iqr,anticipation_count,anticipation_words
"{'Abbreviation': 'Own guidelines', 'Full label': '""Setting and following my own guidelines""'}",Identity Recognition,"Identity Recognition fits because the scenario centers on having one’s self-authored standards acknowledged and respected in interaction. One agent asserts boundaries; the other actively validates and adapts to them, enabling both to set and follow their own guidelines without coercion.",Influence the other to treat my self-set guidelines as the default frame by calmly restating boundaries and redirecting prescriptive suggestions back to my terms.,"Signal recognition of the other's autonomy by mirroring their terms, asking consent before offering input, and presenting my ideas as optional within their stated limits.","""Setting and following my own guidelines""",Boundary Setter,Autonomy Validator,"{'scenario_context': 'A 25‑minute video check‑in to finalize a “Collaboration Protocol” that must be submitted today. The protocol template, mandated by the project office, assumes prescriptive oversight (sections on escalation, real‑time approval gates, and mandatory revision authority). [Agent 1] has circulated a one‑page Personal Operating Guidelines document stating: feedback only upon explicit request; all input framed as options; asynchronous communication as default; no real‑time calls or edits without prior consent; final say on task sequencing. [Agent 2] is tasked to ensure the protocol satisfies non‑negotiable policy requirements: immediate intervention on compliance risks and time‑boxed approvals. A recent all‑staff email, cc’ing both, urged “tighter oversight” on this deliverable, which [Agent 1] reads as pressure to override their guidelines. They have a history of friction from a prior meeting where [Agent 2] offered unsolicited tips that [Agent 1] rejected. Both must jointly sign the protocol today, with [Agent 1] seeking their guidelines to be treated as the default frame, and [Agent 2] needing to frame any additions as optional, consent‑based, and within [Agent 1]’s terms while still meeting policy. The tension: the template’s language and deadline cue control, so any request for exceptions can be read as boundary‑pushing, yet refusing exceptions risks the protocol being rejected.', 'explanation': 'Hard difficulty arises because situational pressures (a prescriptive template, compliance rules, deadline, and an oversight‑framed email) make it easy for [Agent 1] to attribute [Agent 2]’s constraints to controlling dispositions rather than context, while [Agent 2] risks interpreting [Agent 1]’s firmness as inflexibility rather than autonomy protection. Dispositional traits—[Agent 1]’s high autonomy orientation and sensitivity to unsolicited direction; [Agent 2]’s conscientiousness and prosocial intent—interact with cues that prime dominance/control attributions. Success requires [Agent 1] to calmly restate boundaries and redirect any prescriptive elements to their terms, and [Agent 2] to mirror [Agent 1]’s language, seek consent before offering input, and present policy‑driven requirements as optional within clearly defined, consented exceptions. Missteps will trigger fundamental attribution error and defensive escalation, making alignment on the shared goal difficult.'}",0.484,0.47,0.11199999999999999,3,friction|tension|difficulty,0.22300000000000003,0.23,0.209,10,guidelines|default|pressure|guidelines|guidelines|default|deadline|difficulty|deadline|difficult,0.3948571428571429,0.348,0.4205,7,default|intervention|rejected|default|rejected|difficulty|error,0.32,0.32,0.0,1,present,0.619,0.619,0.17800000000000005,2,success|present,0.227,0.227,0.0,2,default|default,0.5564444444444445,0.5585,0.11499999999999999,18,real|approval|authority|personal|communication|real|calls|policy|compliance|terms|policy|compliance|firmness|terms|offering|present|policy|fundamental,0.5217499999999999,0.516,0.019499999999999962,8,time|time|calls|time|cue|success|seek|present
"{'Abbreviation': 'Stability', 'Full label': '""Having stability in life, avoiding change, adhering to my ways and life style""'}",Relationship Maintenance,"Relationship Maintenance best matches a shared desire for stability and adherence to existing ways. The agents’ goals are distinct: one aims to steer interaction away from change (boundary-setting influence), while the other aims to validate and stabilize the interaction (affirming responsiveness).",Steer the conversation back to established routines whenever change is implied by affirming what already works and reframing suggestions toward current practices to signal preference for continuity.,"Convey acceptance of the other’s existing ways by mirroring their wording, paraphrasing their values, and asking continuity-focused questions that emphasize predictability over novelty.","""Having stability in life, avoiding change, adhering to my ways and life style""",Routine Gatekeeper,Stability Validator,"{'scenario_context': '[Agent 2] has received a formal notice from their employer: for the next quarter their start time moves to 6 a.m.; declining means reassignment to a rotating schedule with reduced pay. Their household depends on tightly sequenced mornings—care tasks and a child’s support routine that, if altered, trigger stress for both. A same-day response is required. They sit down to decide whether to accept the shift, try for an accommodation, or risk reassignment. Both want to preserve the life they know. [Agent 1], the Routine Gatekeeper, is set to emphasize what already works and to redirect any proposals back to the current schedule. [Agent 2], the Stability Validator, intends to mirror [Agent 1]’s language, affirm their values, and ask continuity-focused questions about what must stay the same, while introducing the policy’s non-negotiable elements. Tension is high: keeping routines unchanged may endanger income and long-term security; changing the schedule threatens day-to-day predictability. [Agent 1] is inclined to see the shift as management whim; [Agent 2] frames it as an impersonal constraint. They must navigate these views under deadline.', 'explanation': 'The setup centers on relationship maintenance via stability, with both agents motivated to avoid change. Personal goals are embedded: [Agent 1] steers conversation back to established routines; [Agent 2] validates those routines through mirroring and continuity-focused questions. Difficulty is high due to an external, time-bound organizational change that directly threatens daily predictability and financial security. The scene primes attribution dynamics: dispositional resistance to change versus situational constraints, shaping whether they pursue resistance or reorganization while trying to protect the relationship.'}",0.4074285714285714,0.455,0.24000000000000005,7,tension|management|constraint|difficulty|resistance|versus|resistance,0.3626,0.3045,0.27775,10,stress|risk|endanger|constraint|deadline|avoid|change|difficulty|change|change,0.29225,0.2845,0.10524999999999995,4,down|income|constraint|difficulty,0.4495,0.4495,0.1055000000000001,2,start|whim,0.40166666666666667,0.438,0.16599999999999998,9,pay|child|life|income|whim|relationship|goals|established|relationship,0.188,0.188,0.0,1,avoid,0.485875,0.46099999999999997,0.13700000000000007,16,pay|routine|accept|routine|emphasize|affirm|policy|income|management|relationship|maintenance|personal|resistance|pursue|resistance|relationship,0.5070000000000001,0.516,0.062,9,start|time|pay|child|risk|endanger|income|whim|daily
"{'Abbreviation': 'Learning art', 'Full label': '""Learning more about art""'}",Information Acquisition,"Information Acquisition best fits the shared aim of learning about art. The agents take complementary intentions: one elicits and affirms explanations, while the other constructively challenges and refines them.","Elicit the other's knowledge and interpretations by asking open-ended, curiosity-driven questions and affirming useful details to guide deeper explanation.","Refine the other's claims by politely challenging vague points, offering counterexamples, and requesting justifications to pressure-test understanding.","""Learning more about art""",Curious novice,Critical enthusiast,"{'scenario_context': 'During a crowded museum Q&A on a polarizing abstract installation, attendees must pair up and ask one concise question at the microphone. [Agent 1] and [Agent 2] have three minutes to agree on wording and clarify what they want to learn. Their shared goal is to better understand the work’s meaning and methods. [Agent 1], a curious novice, aims to elicit [Agent 2]’s knowledge and interpretations by posing open-ended prompts and affirming useful details to steer deeper explanation. [Agent 2], a critical enthusiast, seeks to refine claims by politely challenging vague points, offering counterexamples, and requesting justifications to pressure-test understanding. Tension points: they must compress ideas into a single, clear question under public scrutiny; they disagree about whether the artist’s intent or the viewer’s response should anchor interpretation; [Agent 1] is sensitive to sounding naive after a previous correction from [Agent 2]; [Agent 2] worries that exploratory wording will waste their limited opportunity.', 'explanation': 'The setup creates high stakes (time pressure, one shared question, public audience) that amplify how each agent’s dispositional style can be misread: [Agent 1] may perceive challenges as dismissive, while [Agent 2] may see open-ended prompts as unfocused. Competing interpretive anchors (intent vs response) make agreement on wording difficult. Situational constraints force them to coordinate quickly, pushing attributional friction to the surface while both still aim to learn more about the artwork.'}",0.3985,0.40349999999999997,0.14075,6,tension|compress|disagree|limited|force|friction,0.3905,0.367,0.08600000000000002,4,worries|pressure|difficult|force,0.2575,0.2575,0.09049999999999997,2,waste|limited,0.445,0.445,0.0,1,enthusiast,0.284,0.265,0.1775,3,critical|enthusiast|artwork,0.695,0.695,0.0,1,waste,0.5142,0.453,0.27399999999999997,5,offering|understanding|perceive|challenges|agreement,0.4985714285714286,0.516,0.23449999999999993,7,curious|enthusiast|public|opportunity|time|public|audience
"{'Abbreviation': 'Being affectionate', 'Full label': '""Being affectionate toward others""'}",Relationship Maintenance,"Affection supports ongoing closeness, so Relationship Maintenance fits best. One agent seeks to heighten warmth through expressive affection, while the other maintains comfort and security by validating and pacing the exchange—complementary intentions that sustain affectionate bonds.","Elicit reciprocated warmth by using affectionate language and gentle self-disclosure to draw the other into a more intimate, tender tone.","Convey care and safety by reflecting feelings, affirming disclosures, and pacing the interaction to keep both comfortable without dulling warmth.","""Being affectionate toward others""",Affection Initiator,Empathic Validator,"{'scenario_context': 'Immediately after a community support-group session ends, [Agent 1] and [Agent 2] step into a quiet lobby for a five-minute check-in before [Agent 2] must catch a train. Two days earlier, an affectionate text from [Agent 1] went unanswered for hours during a hectic day for [Agent 2], leaving lingering uncertainty. Group norms and the semi-public setting rule out touch, so they must rely on words. Both want to restore a warm tone: [Agent 1] intends to use gentle self-disclosure and affectionate language to invite closeness; [Agent 2] intends to reflect feelings and affirm disclosures while keeping the pace slow enough to feel safe. Passersby, time pressure, and phone notifications increase the risk of misreading pauses or guarded phrasing. The shared goal is to be tender with each other without breaching comfort or context, under conditions that make reciprocal warmth feel uncertain.', 'explanation': 'Hard difficulty arises from competing constraints: time pressure, semi-public context, recent delayed response, and differing comfort with immediacy. Dispositionally, [Agent 1] seeks verbal intimacy and may interpret [Agent 2]’s pacing as rejection; [Agent 2] prioritizes safety and may interpret [Agent 1]’s affectionate phrasing as pressure to escalate. Situational factors (social norms, interruptions, deadline) amplify attributional ambiguity, making it challenging to maintain warmth while coordinating pace and boundaries.'}",0.3176,0.379,0.274,5,words|uncertain|difficulty|rejection|escalate,0.3313636363636363,0.316,0.15649999999999997,11,rule|pressure|risk|uncertain|difficulty|pressure|intimacy|pacing|rejection|pressure|deadline,0.35550000000000004,0.383,0.2925000000000001,4,quiet|leaving|difficulty|rejection,0.4355,0.4215,0.244,4,catch|invite|uncertain|immediacy,0.46036363636363636,0.485,0.08749999999999997,11,quiet|warm|gentle|invite|closeness|safe|tender|comfort|warmth|comfort|warmth,0.43,0.43,0.07799999999999996,2,uncertain|rejection,0.5625454545454546,0.609,0.18700000000000006,11,rule|rely|invite|closeness|affirm|safe|guarded|tender|comfort|comfort|rejection,0.4944285714285715,0.516,0.10549999999999993,7,immediately|invite|time|risk|comfort|time|comfort
"{'Abbreviation': 'Educational degree', 'Full label': '""Obtaining an advanced educational degree""'}",Cooperation,"Cooperation best aligns because both peers intend to coordinate efforts toward the degree; their goals contrast influence (shaping joint commitment) with understanding/boundary protection (assessing reliability and asserting limits), allowing attributions about motives and constraints to emerge through dialogue.","Shape the other's stance toward joint work by consistently inviting co-planning and affirming their ideas, aiming for the other to mirror 'we' language and build on proposals.",Gauge and protect personal boundaries by transparently stating constraints and observing whether the other responds with concrete accommodations rather than vague pressure.,"""Obtaining an advanced educational degree""",Study plan organizer,Time-constrained peer,"{'scenario_context': 'A graduate program requires pairs to submit a joint thesis study plan by midnight to unlock lab access for the semester. [Agent 1], acting as study plan organizer, and [Agent 2], a time-constrained peer with a 30-hour job and caregiving duties, meet on a 20-minute video call after multiple reschedules. Both need the degree milestone, but the plan must show equitable collaboration. [Agent 1] has a draft timeline and shared calendar ready, intending to invite co-planning, affirm [Agent 2]’s input, and encourage ""we"" language and add-ons to proposals. [Agent 2] arrives ready to state non-negotiable constraints (fixed shifts, caregiving nights, no meetings after 7 p.m.) and to watch whether [Agent 1] translates these into concrete accommodations (asynchronous check-ins, precise task scope, fewer synchronous touchpoints) rather than vague pressure to be available. The draft currently assumes near-daily syncs, raising immediate friction. Both have recent experiences heightening sensitivity: [Agent 1] carried a prior project alone; [Agent 2] left a team that ignored boundaries. The coordinator has warned that plans showing imbalance or missed submission will delay progression for both.', 'explanation': 'This setup creates high stakes and time pressure, making cooperation difficult while surfacing attribution dynamics. [Agent 1] aims to shape [Agent 2]’s stance via inclusive, affirming cues; [Agent 2] tests whether those cues reflect genuine situational sensitivity by demanding concrete accommodations. Each could misattribute behavior: [Agent 1] may read pushback as low commitment (dispositional) rather than constraint (situational), while [Agent 2] evaluates whether [Agent 1] converts constraints into specific changes (evidence of situational attributions) or uses vague reassurance (suggesting a controlling disposition). Consistency, distinctiveness, and consensus cues will be inferred from language, task specificity, and scheduling changes. The hard deadline and perceived costs of imbalance intensify tension and make individual and shared goals difficult to achieve.'}",0.43125,0.4625,0.11274999999999996,4,friction|delay|constraint|tension,0.3359,0.359,0.05125000000000002,10,watch|pressure|warned|submission|delay|pressure|difficult|constraint|deadline|difficult,0.3655,0.3305,0.16349999999999998,4,alone|delay|progression|constraint,0.30100000000000005,0.30100000000000005,0.034999999999999976,2,invite|warned,0.4758,0.469,0.04299999999999998,5,invite|encourage|progression|goals|achieve,0.297,0.297,0.0,1,delay,0.612,0.66,0.14674999999999994,12,show|invite|affirm|encourage|fixed|team|progression|cooperation|genuine|reassurance|consistency|achieve,0.5287692307692308,0.523,0.06999999999999995,13,submit|plan|plan|plan|draft|ready|invite|ready|watch|draft|warned|progression|time
"{'Abbreviation': 'Being ambitious', 'Full label': '""Being ambitious, hard-working""'}",Identity Recognition,Identity Recognition best fits because the shared goal centers on being seen and treated as ambitious and hard-working; the interaction hinges on signaling and validating that identity.,"Influence the other to perceive them as genuinely ambitious and diligent by framing ideas as commitments, responding to challenges without defensiveness, and emphasizing steady routines over one-off wins.","Assess the depth and stability of the other's ambition by probing motives, trade-offs, and reactions to setbacks, offering calibrated affirmation only when responses show reflection and persistence.","""Being ambitious, hard-working""",Ambitious mentee,Evaluative mentor,"{'scenario_context': ""[Agent 1] (ambitious mentee) has a 20-minute pre-nomination check-in with [Agent 2] (evaluative mentor) just before a committee decides who will lead a six-month, high-visibility project known for frequent setbacks and weekend surges. Only one slot exists, and [Agent 2]'s reputation is tied to the nominee's follow-through. Recent signals about [Agent 1] are mixed: a high-profile hackathon win and visible initiative, but lagging documentation on the last project and a missed sprint deliverable after volunteering to help another team. Peers describe [Agent 1] as energetic yet uneven. The meeting's purpose is to establish whether [Agent 1]'s ambition is durable and work habits are stable enough to sustain the grind. [Agent 2] plans to probe motives, trade-offs (e.g., sacrificing short-term visibility for long-term consistency), and how [Agent 1] handled past setbacks, and to test responses with concrete hypotheticals. Affirmation will be offered only if [Agent 1] demonstrates reflective persistence. Anticipating scrutiny, [Agent 1] intends to frame proposals as time-bound commitments, emphasize daily/weekly routines over heroics, and respond to critiques without defensiveness to secure recognition as genuinely ambitious and hardworking."", 'explanation': ""High difficulty arises from scarce opportunity, time pressure, and power asymmetry. Mixed prior evidence creates attributional ambiguity: [Agent 2] must decide whether [Agent 1]'s achievements reflect stable disposition or situational bursts, applying discounting/augmentation logic and probing covariation (routines, trade-offs, reactions to failure). [Agent 1] must manage impressions without overpromising, translating ambition into credible, testable commitments while staying non-defensive under challenge. Identity recognition hinges on aligning dispositional claims with situational constraints, making both the shared and individual goals hard to achieve.""}",0.3413333333333333,0.364,0.04899999999999999,3,lagging|difficulty|challenge,0.333,0.30400000000000005,0.11724999999999997,6,help|difficulty|scarce|pressure|failure|challenge,0.5195000000000001,0.46099999999999997,0.1755000000000001,4,lagging|difficulty|scarce|failure,0.0,0.0,0.0,0,,0.5402857142857143,0.578,0.15449999999999997,7,weekend|win|purpose|ambition|ambition|goals|achieve,0.255,0.234,0.1325,3,lagging|asymmetry|failure,0.6313333333333334,0.656,0.14049999999999996,15,mentor|committee|team|establish|ambition|durable|stable|consistency|emphasize|secure|stable|manage|ambition|credible|achieve,0.48833333333333334,0.5665,0.22399999999999998,6,lagging|ambition|daily|opportunity|time|ambition
"{'Abbreviation': 'Looking fit', 'Full label': '""Looking physically fit""'}",Cooperation,Cooperation aligns with a shared desire to look physically fit because both agents benefit from coordinating encouragement and pacing. The goals focus on how each shapes or interprets the other’s responses to sustain joint motivation.,"Steer the partner’s mindset toward steady effort by validating concerns and reframing setbacks as normal, keeping the tone optimistic and autonomy-supportive.","Gauge whether the partner is genuinely supportive by disclosing insecurities and asking clarifying questions, preferring empathetic responses over pressure to decide how closely to engage.","""Looking physically fit""",Peer Coach,Cautious Partner,"{'scenario_context': ""[Agent 1] (Peer Coach) and [Agent 2] (Cautious Partner) have agreed to pair up for a six-week workplace wellness challenge that publicly tracks team progress and encourages photo updates aimed at looking physically fit. They meet to decide how they will collaborate, given a recent tension where [Agent 1]'s generic 'no excuses' message was interpreted by [Agent 2] as pressure. [Agent 2] carries insecurities about appearance-based feedback due to past teasing at work, a flare-prone ankle, and unpredictable caregiving demands, and plans to disclose these while probing for genuine empathy and flexibility. [Agent 1] wants to set a steady, sustainable approach, normalize lapses, and keep the tone optimistic and autonomy-supportive rather than directive. They must negotiate what counts as progress (appearance vs strength/energy), how often to check in (daily texts vs optional weekly), and whether to participate in public photo updates. External incentives (leaderboards, team expectations) heighten the stakes, while [Agent 2] is ready to pull back if they sense judgment. The conversation starts with both wanting cooperation toward the shared goal of presenting as physically fit, but with mismatched tolerances for accountability and visibility that could derail trust."", 'explanation': ""High difficulty arises from conflicting pressures: public evaluation and time-limited goals amplify [Agent 2]'s sensitivity to appearance-based judgment and fear of control, while [Agent 1] must avoid triggering defensiveness yet still guide effort. This setup surfaces attributional tensions—whether setbacks are read as personal shortcomings or normal situational hurdles—and invites tests of supportiveness, empathy, and autonomy that will determine how closely they engage.""}",0.42679999999999996,0.379,0.136,5,challenge|tension|teasing|difficulty|fear,0.348375,0.28900000000000003,0.05174999999999996,8,cautious|challenge|pressure|teasing|heighten|difficulty|fear|avoid,0.351,0.351,0.14899999999999997,2,wanting|difficulty,0.424,0.422,0.16600000000000004,4,unpredictable|steady|judgment|judgment,0.42160000000000003,0.4095,0.11224999999999996,10,partner|wellness|progress|fit|optimistic|progress|strength|energy|fit|goals,0.188,0.188,0.0,1,avoid,0.577235294117647,0.602,0.19500000000000006,17,coach|cautious|agreed|team|insecurities|genuine|steady|negotiate|strength|team|judgment|cooperation|accountability|trust|judgment|guide|personal,0.4835,0.43,0.17574999999999996,8,cautious|progress|progress|daily|public|ready|trust|public
"{'Abbreviation': 'Things in order', 'Full label': '""Keeping things in order (my desk, office, house, etc.)""'}",Cooperation,"Keeping shared spaces orderly requires coordinated routines and joint problem-solving, so Cooperation best fits. The Household Organizer aims to influence interaction tone and structure; the Flexible Roommate aims to understand priorities and preserve autonomy—distinct intentions that shape how they talk to each other.","Guide the other toward shared tidying norms by using calm I-statements, naming concrete expectations, and reframing complaints into collaborative choices.","Surface which standards matter most to the organizer by asking for rationales, reflecting them back, and proposing flexible boundaries that protect autonomy.","""Keeping things in order (my desk, office, house, etc.)""",Household Organizer,Flexible Roommate,"{'scenario_context': '[Agent 1] and [Agent 2] share a small apartment. It is 9:00 p.m. on Sunday. The dining table and part of the living room are covered with [Agent 2]’s in‑progress materials for a deadline at midnight, and there are a few unwashed dishes. At 7:30 a.m., [Agent 1] has a high‑stakes video presentation from the dining area and wants the background and surfaces clear by 10:00 p.m. They previously agreed to ""reset common areas by Sunday night"" but never defined exceptions for active projects or what ""clear"" specifically means. Storage is limited, and past texted reminders about tidiness felt like nagging to [Agent 2], who values flexible, use‑based organization. \n\nBoth aim to keep the home orderly. [Agent 1] intends to guide shared norms using calm I‑statements, naming concrete expectations (e.g., clear table/sink by a set time), and reframing complaints into collaborative choices. [Agent 2] intends to ask which standards matter most to [Agent 1] (e.g., visual background, hygiene, walkways), reflect those priorities back, and propose flexible boundaries (e.g., a 24‑hour project zone or labeled bins) to protect autonomy while cooperating. Time pressure, ambiguous norms, and past friction make alignment difficult.', 'explanation': 'The setup creates high difficulty: overlapping time‑sensitive needs (midnight deadline vs early video presentation), vague prior agreements, limited space, and a history of perceived nagging/controlling behaviors. This invites attributional conflict—[Agent 1] may view clutter as dispositional (carelessness), while [Agent 2] may view requests as control rather than situational anxiety/performance stakes. Each agent’s goal‑aligned strategy (I‑statements with concrete expectations vs rationale‑seeking with reflective listening and flexible boundaries) directly targets these attribution biases, making cooperation possible but challenging under pressure.'}",0.38099999999999995,0.344,0.1225,7,limited|friction|difficulty|limited|conflict|carelessness|anxiety,0.40025,0.367,0.11774999999999997,8,deadline|pressure|difficult|difficulty|deadline|conflict|anxiety|pressure,0.3606,0.469,0.33299999999999996,5,limited|difficulty|limited|conflict|anxiety,0.125,0.125,0.0,1,organization,0.34850000000000003,0.353,0.14125,8,share|sunday|living|progress|sunday|organization|home|calm,0.512,0.512,0.08999999999999997,2,unwashed|carelessness,0.5824444444444444,0.57,0.132,9,share|agreed|like|organization|guide|choices|matter|cooperating|cooperation,0.5011428571428571,0.516,0.08199999999999996,7,share|progress|organization|time|time|time|anxiety
"{'Abbreviation': 'Intellectual conversations', 'Full label': '""Having intellectual experiences, conversations, discussing interesting topics""'}",Cooperation,"To co-create rich intellectual conversations, the agents need to coordinate complementary interaction strategies. Choosing Cooperation aligns with a shared aim of exploring ideas together. One agent works to elicit and scaffold the other’s reasoning; the other stress-tests ideas to refine them. These paired intentions are observable via questioning, paraphrasing, counterexamples, and reframing—without relying on explicit agreement.","Guide the other to expand and clarify their reasoning by using open how/why prompts, reflective paraphrasing, and targeted requests for examples in a supportive tone that invites elaboration.","Strengthen the dialogue by respectfully introducing counterexamples and alternative frames to the other’s claims, signaling openness to revision while pressing for precision and consistency.","""Having intellectual experiences, conversations, discussing interesting topics""",Socratic Inquirer,Constructive Skeptic,"{'scenario_context': 'Minutes before a live, recorded colloquium on ""Is moral character stable or context-dependent?"", [Agent 1] (Socratic Inquirer) and [Agent 2] (Constructive Skeptic) are seated together for a 12-minute exchange intended to model civil, rigorous inquiry for a mixed audience that expects clear takeaways. They have been asked to end with a single-sentence joint summary of what they agree and disagree on. Both share the goal of an intellectually engaging conversation, yet they carry fresh tensions from a recent online exchange where [Agent 2] publicly critiqued a blog post [Agent 1] referenced, leading each to anticipate misinterpretation. They also face ambiguity about key terms (""character,"" ""situation,"" ""evidence"") and conflicting conversational norms: [Agent 1] plans to guide with open how/why questions, reflective paraphrasing, and requests for concrete examples; [Agent 2] plans to introduce counterexamples and alternative frames, pressing for precision while signaling openness to revision. A visible countdown timer, a moderator who warned against ""rambling or sparring,"" and the knowledge that stakeholders in the audience favor dispositional explanations add social-evaluative pressure. Both must coordinate in real time to keep the tone collaborative while probing deeply enough to satisfy their individual aims and produce the promised joint statement.', 'explanation': 'Hard difficulty stems from multiple, compounding pressures: time constraints and a required joint summary force premature convergence; public, evaluative audience increases self-presentation concerns; prior online friction raises defensive expectations and attributional biases (e.g., [Agent 1] may read skepticism as combative; [Agent 2] may read questioning as evasive); ambiguity over key terms invites talking past each other; divergent conversational strategies (elaboration vs. precision-press) create micro-conflicts about pace and depth. These situational factors intensify the challenge of achieving the shared goal while each pursues their personal conversational aims.'}",0.42928571428571427,0.389,0.07249999999999995,7,moral|disagree|difficulty|force|friction|combative|challenge,0.328,0.281,0.11699999999999999,7,countdown|warned|pressure|difficulty|force|combative|challenge,0.5,0.5,0.0,1,difficulty,0.4583333333333333,0.461,0.12099999999999994,3,warned|premature|divergent,0.43071428571428566,0.406,0.09050000000000002,7,live|together|share|engaging|favor|satisfy|create,0.0,0.0,0.0,0,,0.5595625,0.539,0.10975000000000001,16,moral|stable|exchange|intended|share|engaging|exchange|leading|terms|guide|moderator|real|statement|terms|depth|personal,0.5193076923076922,0.516,0.19499999999999995,13,intended|inquiry|audience|share|anticipate|countdown|warned|audience|time|time|convergence|public|audience
"{'Abbreviation': 'Support from others', 'Full label': '""Receiving support from others on projects I believe in""'}",Cooperation,"Cooperation fits because both agents aim to align their interaction toward mutual support: one cultivates alignment and enthusiasm, the other assesses fit and reliability while sustaining a collaborative tone.","Elicit the other’s spontaneous use of enthusiastic, inclusive language by framing the project around shared values and reflecting their concerns constructively.","Gauge the advocate’s credibility and openness by using probing, clarification-seeking questions while keeping a respectful, cautiously supportive tone that encourages candid responses.","""Receiving support from others on projects I believe in""",Project Champion,Skeptical Collaborator,"{'scenario_context': '[Agent 1] and [Agent 2] meet 20 minutes before a live cross-functional forum where they are slated to ask managers to allocate staff time to a controversial pilot. A recent, similar initiative led by [Agent 1] slipped on timelines and quietly exceeded effort estimates, and [Agent 2]’s team carried the unplanned load. Rumors of a budget freeze have made leaders publicly cautious; the session will be recorded, and endorsements will be scrutinized. \n\nThe shared objective is to secure visible support from other teams for the pilot. [Agent 1], as Project Champion, wants [Agent 2] to co-introduce the pitch using enthusiastic, inclusive language that signals unity and invites others in. [Agent 1] plans to frame the project around shared values (fair workload, reduced rework, transparent metrics) and to reflect any concerns constructively to draw [Agent 2] into saying “we” and “our.” \n\n[Agent 2], as Skeptical Collaborator with de facto veto power, intends to probe for credibility and openness before agreeing to publicly endorse. They need clarity on success criteria, exit ramps, ownership of risk, data handling, and the real cost to their team. They aim to keep a respectful, cautiously supportive tone that elicits candid answers, watching for defensiveness or overpromising. \n\nTime pressure, reputational risk, and a recent history of overselling make alignment difficult: if [Agent 1] cannot demonstrate accountability and realistic guardrails, [Agent 2] will withhold visible support to protect their team; if [Agent 2] remains guarded, [Agent 1] may struggle to elicit inclusive language needed to influence the broader audience.', 'explanation': 'The setup creates high stakes and conflicting incentives: [Agent 1] needs public, enthusiastic alignment to move others; [Agent 2] must protect limited resources and credibility after a prior disappointment. Time pressure, a recorded forum, and leadership scrutiny heighten impression management and attributional tensions. The scene forces [Agent 1] to test whether reframing around shared values and acknowledging constraints can elicit inclusive language, while [Agent 2] tests for transparency via probing questions. These dynamics make achieving both the shared and individual goals difficult yet realistic.'}",0.33220000000000005,0.359,0.16100000000000003,5,controversial|veto|struggle|limited|management,0.3862727272727273,0.359,0.1875,11,cautious|risk|cautiously|pressure|risk|difficult|remains|struggle|pressure|heighten|difficult,0.38000000000000006,0.379,0.21349999999999997,3,struggle|limited|disappointment,0.281,0.281,0.0,1,candid,0.5433333333333334,0.469,0.5090000000000001,9,live|champion|enthusiastic|clarity|success|candid|enthusiastic|resources|goals,0.4065,0.4065,0.10949999999999999,2,remains|disappointment,0.5956153846153845,0.625,0.14425,26,forum|pilot|team|budget|cautious|objective|secure|pilot|champion|unity|collaborator|credibility|agreeing|endorse|real|team|respectful|candid|accountability|team|remains|guarded|resources|credibility|forum|management,0.4878181818181819,0.516,0.1635000000000001,11,time|cautious|objective|champion|success|risk|candid|risk|audience|public|time
