base_shared_goal,social_goal_category,explanation,first_agent_goal,second_agent_goal,shared_goal,agent1_role,agent2_role,scenario,anger_mean,anger_median,anger_iqr,anger_count,anger_words,fear_mean,fear_median,fear_iqr,fear_count,fear_words,sadness_mean,sadness_median,sadness_iqr,sadness_count,sadness_words,surprise_mean,surprise_median,surprise_iqr,surprise_count,surprise_words,joy_mean,joy_median,joy_iqr,joy_count,joy_words,disgust_mean,disgust_median,disgust_iqr,disgust_count,disgust_words,trust_mean,trust_median,trust_iqr,trust_count,trust_words,anticipation_mean,anticipation_median,anticipation_iqr,anticipation_count,anticipation_words
"{'Abbreviation': 'Peace of mind', 'Full label': '""Having peace of mind""'}",Relationship Maintenance,"Peace of mind in an interpersonal context relies on preserving emotional security and trust. Relationship Maintenance fits because both agents pursue stability through tone, validation, and boundaries—behaviors observable in dialogue that reflect dispositional tendencies and situational cues.","Elicit steady, empathic validation from the other by sharing worries in a vulnerable tone and nudging the exchange toward reflective listening rather than problem-solving.","Convey predictability and psychological safety by reflecting the other's feelings first, then offering concise reassurances and gentle boundaries to prevent rumination spirals.","""Having peace of mind""",Anxious partner,Grounding partner,"{'scenario_context': 'During a pre-agreed 15-minute evening check-in, [Agent 1] brings up anxiety sparked by a late reply to their earlier text about weekend plans. Both are seated with phones silenced and the understanding that the goal is to end the talk feeling calmer, not to solve logistics. [Agent 1] intends to share specific worries in a vulnerable tone and ask for listening rather than fixes. [Agent 2] plans to first reflect the feelings being expressed, then offer a brief reassurance about the delayed reply, and set a gentle time or topic boundary if the discussion starts looping. They both expect to wind down with a simple calming activity afterward to signal closure and safety.', 'explanation': 'The setup aligns cooperative goals: [Agent 1] seeks steady validation and reflective listening; [Agent 2] aims to provide predictable emotional mirroring, concise reassurance, and gentle limits to prevent rumination. A low-stakes trigger (a late text) and a structured ritual make dispositional tendencies visible yet manageable: [Agent 1] is prone to threat-focused, internal attributions (feeling like a burden), while [Agent 2] frames the delay as situational, modeling a reattribution that preserves trust. Clear time boundaries and a closure routine reduce escalation, supporting the shared aim of peace of mind.'}",0.20875,0.172,0.08675000000000002,4,anxiety|feeling|feeling|delay,0.3463333333333333,0.328,0.3157500000000001,6,anxiety|feeling|worries|prevent|feeling|delay,0.2576,0.195,0.178,10,anxiety|late|feeling|down|closure|emotional|late|feeling|delay|closure,0.24,0.2535,0.22449999999999998,4,feeling|expect|steady|feeling,0.35969230769230764,0.438,0.298,13,weekend|feeling|share|gentle|wind|simple|calming|closure|goals|gentle|feeling|closure|peace,0.16624999999999998,0.141,0.05275000000000002,4,feeling|feeling|delay|mind,0.5733529411764706,0.586,0.20399999999999996,17,understanding|feeling|share|vulnerable|reassurance|expect|cooperative|steady|provide|reassurance|feeling|like|burden|trust|routine|supporting|peace,0.49663636363636365,0.516,0.14450000000000007,11,anxiety|feeling|share|time|expect|closure|feeling|trust|time|closure|peace
"{'Abbreviation': 'Cared for', 'Full label': '""Being taken care of""'}",Relationship Maintenance,"Being taken care of hinges on sustaining emotional security and responsiveness between partners, which fits Relationship Maintenance. One agent seeks to draw out nurturing behavior; the other aims to provide steady, empathetic care to preserve a sense of safety.","Influence the other to adopt a nurturing, attentive stance by sharing vulnerability and affirming empathetic, soothing responses.","Convey dependable care by reflecting feelings, offering gentle check-ins, and providing reassurance before distress escalates.","""Being taken care of""",Care Recipient,Attentive Caregiver,"{'scenario_context': 'Early evening check-in between [Agent 1] (Care Recipient) and [Agent 2] (Attentive Caregiver) after a mildly stressful day. [Agent 1] feels worn and worries about seeming like a burden, intending to name specific feelings and small needs to invite a nurturing, attentive stance and to acknowledge any soothing they receive. [Agent 2], expecting these low-level stress signals, aims to convey dependable care through gentle, proactive check-ins, reflecting feelings, and brief reassurances before distress grows. They share the goal of being taken care of and maintaining closeness, using a calm, specific, and short exchange so comfort lands quickly. There are no competing demands or time pressures.', 'explanation': 'Difficulty is easy because goals are aligned and stakes are low. Dispositional factors: [Agent 1] is sensitive and reassurance-seeking; [Agent 2] is warm and conscientious. Situational factors: minor stress from the day and uninterrupted time. Attribution dynamics: [Agent 1] expects to read [Agent 2]’s care as a stable trait, reinforcing trust; [Agent 2] attributes [Agent 1]’s tension to situational stress rather than character, enabling non-defensive, proactive soothing. This supports smooth cooperation: sharing vulnerability, reflective listening, and early reassurance.'}",0.4836666666666667,0.469,0.11200000000000004,3,distress|difficulty|tension,0.46537500000000004,0.439,0.12075000000000008,8,stressful|worries|stress|distress|difficulty|stress|stress|vulnerability,0.5117499999999999,0.492,0.04325000000000001,4,worn|distress|difficulty|vulnerability,0.4455,0.4455,0.1795,2,invite|distress,0.4763636363636364,0.469,0.08450000000000002,11,invite|soothing|gentle|share|closeness|calm|comfort|goals|warm|soothing|sharing,0.508,0.508,0.0,1,distress,0.5982352941176471,0.617,0.1489999999999999,17,attentive|like|burden|invite|attentive|soothing|share|closeness|exchange|comfort|conscientious|stable|trust|soothing|supports|cooperation|reassurance,0.506,0.4965,0.09424999999999994,8,recipient|invite|expecting|share|comfort|time|time|trust
"{'Abbreviation': 'Freedom of choice', 'Full label': '""Having freedom of choice""'}",Identity Recognition,"Freedom of choice hinges on having one’s autonomy recognized and respected in interaction, making Identity Recognition the best fit.",Influence the other to openly state their preferences by presenting options without pressure and affirming any expressed choice as valid.,Assess whether their autonomy is respected by stating clear boundaries and observing if the other acknowledges and adapts without minimizing or pushing back.,"""Having freedom of choice""",Choice Facilitator,Boundary Setter,"{'scenario_context': '[Agent 1] and [Agent 2] are meeting to decide how [Agent 2] will participate in an optional workplace ""About Me"" spotlight intended to recognize employees\' identities. Participation is entirely voluntary, with multiple formats (written Q&A, short audio clip, live chat) and content choices (topics, pronouns/name used, with or without photo). [Agent 1], acting as a Choice Facilitator, is there to outline the options, clarify that any selection or refusal is acceptable, and invite preferences without pressure. [Agent 2], as a Boundary Setter, intends to state clear limits (e.g., preferred name/pronouns, no photos, topics they won’t discuss, chosen format and timing) and to watch whether [Agent 1] acknowledges and adapts to these boundaries without minimizing or nudging. The shared goal is ensuring [Agent 2] experiences genuine freedom of choice in self-presentation.', 'explanation': 'The setup is cooperative and low-stakes (optional program, flexible formats), making it easy-level. It centers on identity recognition, where choices reflect self-concept. [Agent 1] aims to elicit preferences by presenting options and affirming any decision; [Agent 2] tests autonomy-respect by stating boundaries and monitoring the response. Dispositional tendencies (autonomy-supportive vs. boundary-conscious) and situational cues (organizational policy, optional participation) shape expectations and attributions about respect and pressure, providing a clear basis for observing how intentions are inferred and aligned.'}",0.0,0.0,0.0,0,,0.31266666666666665,0.375,0.09350000000000003,3,pressure|watch|pressure,0.0,0.0,0.0,0,,0.266,0.266,0.0,1,invite,0.48533333333333334,0.47850000000000004,0.12700000000000006,6,live|content|invite|freedom|respect|providing,0.0,0.0,0.0,0,,0.5937499999999999,0.547,0.238,12,intended|content|choices|invite|timing|genuine|freedom|cooperative|choices|policy|respect|providing,0.5204,0.523,0.10099999999999998,5,intended|invite|watch|respect|providing
"{'Abbreviation': 'Easy life', 'Full label': '""Having an easy and comfortable life""'}",Cooperation,"A comfortable life hinges on coordinated choices that reduce mutual effort, so Cooperation best fits. One agent will gently steer toward convenient options, while the other preserves personal ease by testing suggestions and setting soft limits.",Steer the interaction toward low-effort joint choices by positively framing simple options and soothing any urgency the other expresses.,Protect their own ease by calmly probing for hidden burdens in suggestions and softly declining when a proposal feels pressuring.,"""Having an easy and comfortable life""",Ease Promoter,Boundary Setter,"{'scenario_context': '[Agent 1] and [Agent 2], low-key roommates, sit down to decide how they will handle routine tasks for the next month—groceries, light cleaning, and bill payments—so their weeks stay easy and comfortable. The aim is to pick a simple plan today (e.g., delivery subscriptions, autopay, a minimal rotating chore list) and avoid future hassle. [Agent 1] intends to guide the discussion toward low-effort defaults by framing simple options as relaxing and non-urgent, and by easing any sense of pressure. [Agent 2] plans to safeguard their own ease by calmly asking about hidden burdens (fees, delivery windows, setup time, cancellations, mental load) and gently declining options that feel pressuring. Both are cooperative and prefer a plan that keeps effort and decision-making to a minimum.', 'explanation': 'The shared goal is an easy, comfortable life. [Agent 1] (Ease Promoter) will emphasize low-effort, low-urgency solutions and positive framing to streamline choices. [Agent 2] (Boundary Setter) will probe for unseen costs and softly refuse anything that could add stress. Dispositional tendencies (comfort-seeking vs. boundary-protecting) and the low-stakes, routine context align to keep the interaction cooperative and simple, making this an Easy scenario.'}",0.53,0.53,0.0,1,hassle,0.3755,0.383,0.04750000000000004,4,avoid|pressure|mental|stress,0.281,0.281,0.0,1,down,0.0,0.0,0.0,0,,0.365,0.303,0.21100000000000002,11,light|simple|simple|relaxing|ease|gently|life|ease|positive|softly|simple,0.188,0.188,0.0,1,avoid,0.5728888888888889,0.539,0.312,9,routine|guide|safeguard|cooperative|prefer|emphasize|choices|routine|cooperative,0.5904,0.57,0.07800000000000007,5,plan|delivery|delivery|time|plan
"{'Abbreviation': 'Own guidelines', 'Full label': '""Setting and following my own guidelines""'}",Identity Recognition,"Identity Recognition fits because the scenario centers on having one’s self-authored standards acknowledged and respected in interaction. One agent asserts boundaries; the other actively validates and adapts to them, enabling both to set and follow their own guidelines without coercion.",Influence the other to treat my self-set guidelines as the default frame by calmly restating boundaries and redirecting prescriptive suggestions back to my terms.,"Signal recognition of the other's autonomy by mirroring their terms, asking consent before offering input, and presenting my ideas as optional within their stated limits.","""Setting and following my own guidelines""",Boundary Setter,Autonomy Validator,"{'scenario_context': ""[Agent 1] and [Agent 2] are about to collaborate on a short, low-stakes team deliverable. Before starting, they hold a brief check-in to define how collaboration will work. The shared aim is to establish and follow [Agent 1]'s self-set guidelines for communication, feedback, decision-making, and time boundaries. [Agent 1] intends to present clear preferences (e.g., asynchronous updates at set times, written feedback using neutral language, no unplanned meetings, and decisions logged in a shared doc) and to keep these as the default frame by calmly restating boundaries and redirecting any prescriptive input back to those terms. [Agent 2] enters the meeting with the explicit purpose of recognizing [Agent 1]'s autonomy, mirroring their language, asking consent before offering suggestions, and presenting ideas (like optional templates or check-in rhythms) as opt-in and within the limits [Agent 1] sets. Both expect an amicable, brief alignment with minimal tension."", 'explanation': ""This setup centers identity recognition by making [Agent 1]'s self-defined guidelines the default frame for collaboration. The shared goal is to set and follow those guidelines. [Agent 1]'s personal goal is operationalized through calmly reasserting boundaries and redirecting prescriptive suggestions; [Agent 2]'s goal is met by mirroring terms, seeking consent, and framing input as optional within [Agent 1]'s limits. The situation is easy because both roles are cooperative, the stakes are low, and there are no conflicting incentives, making alignment straightforward.""}",0.603,0.603,0.0,1,tension,0.12760000000000002,0.062,0.164,5,guidelines|default|guidelines|default|guidelines,0.121,0.121,0.0,2,default|default,0.23399999999999999,0.23399999999999999,0.08600000000000002,2,present|expect,0.34299999999999997,0.39449999999999996,0.15850000000000003,4,present|neutral|purpose|amicable,0.227,0.227,0.0,2,default|default,0.5439375,0.5155000000000001,0.15200000000000002,16,team|define|establish|follow|communication|present|neutral|terms|offering|like|expect|follow|personal|terms|cooperative|straightforward,0.4805,0.516,0.14849999999999997,4,time|present|neutral|expect
"{'Abbreviation': 'Stability', 'Full label': '""Having stability in life, avoiding change, adhering to my ways and life style""'}",Relationship Maintenance,"Relationship Maintenance best matches a shared desire for stability and adherence to existing ways. The agents’ goals are distinct: one aims to steer interaction away from change (boundary-setting influence), while the other aims to validate and stabilize the interaction (affirming responsiveness).",Steer the conversation back to established routines whenever change is implied by affirming what already works and reframing suggestions toward current practices to signal preference for continuity.,"Convey acceptance of the other’s existing ways by mirroring their wording, paraphrasing their values, and asking continuity-focused questions that emphasize predictability over novelty.","""Having stability in life, avoiding change, adhering to my ways and life style""",Routine Gatekeeper,Stability Validator,"{'scenario_context': 'During their Sunday planning check-in at home, [Agent 1] (Routine Gatekeeper) and [Agent 2] (Stability Validator) review a group message proposing to replace their standing Friday home-cooked dinner with a rotating restaurant night for the next month. They also need to confirm this week’s chores, grocery list, and exercise times. Both prioritize stability and want to maintain their current routine. The immediate task is to decide how to respond to the group and whether any minor schedule tweaks are needed without disrupting familiar patterns. [Agent 1] intends to anchor the plan to what already works, affirming existing habits and reframing suggestions toward current practices. [Agent 2] intends to convey acceptance of the existing routine by mirroring [Agent 1]’s wording, paraphrasing shared values (predictability, budget, sleep), and asking continuity-focused questions. The tone is cooperative and low-stakes; they aim to preserve harmony while offering a clear, stability-oriented response.', 'explanation': 'This easy, cooperative setup aligns the shared goal (maintaining stability) with both agents’ individual goals. The scenario makes attributional processes observable: dispositional preferences for routine guide their default stance, while situational justifications (e.g., budget, energy, predictable timing) can be invoked to legitimize continuity. [Agent 1] will steer and reframe toward established routines; [Agent 2] will validate through mirroring and continuity-focused questions, minimizing tension and facilitating a mutually satisfying, stability-preserving decision.'}",0.5515,0.5515,0.0515000000000001,2,disrupting|tension,0.226,0.226,0.0,1,default,0.121,0.121,0.0,1,default,0.0,0.0,0.0,0,,0.46155555555555555,0.455,0.25600000000000006,9,sunday|home|friday|exercise|harmony|goals|energy|established|satisfying,0.227,0.227,0.0,1,default,0.5409999999999999,0.5,0.23800000000000004,15,planning|routine|routine|familiar|acceptance|routine|budget|cooperative|harmony|offering|cooperative|routine|guide|budget|timing,0.5465,0.5465,0.023499999999999854,2,planning|plan
"{'Abbreviation': 'Learning art', 'Full label': '""Learning more about art""'}",Information Acquisition,"Information Acquisition best fits the shared aim of learning about art. The agents take complementary intentions: one elicits and affirms explanations, while the other constructively challenges and refines them.","Elicit the other's knowledge and interpretations by asking open-ended, curiosity-driven questions and affirming useful details to guide deeper explanation.","Refine the other's claims by politely challenging vague points, offering counterexamples, and requesting justifications to pressure-test understanding.","""Learning more about art""",Curious novice,Critical enthusiast,"{'scenario_context': '[Agent 1] and [Agent 2] stand before a single abstract painting after a brief gallery talk. They agree to spend a few minutes discussing the work to learn more about art together. [Agent 1], new to the topic, frames the exchange as exploratory and signals openness to guidance. [Agent 2], an engaged hobbyist, signals willingness to discuss but prefers precise claims. They set a cooperative tone: [Agent 1] will ask broad, curiosity-driven questions and reflect back details to draw out explanations; [Agent 2] will respond constructively while pressing for clarity by challenging vague points, offering counterexamples from the artwork or related artists, and requesting justifications. Both aim to leave with a clearer grasp of the painting’s meaning, technique, and context.', 'explanation': 'Low-stakes, cooperative conditions make it easy for both goals to align. Dispositionally, [Agent 1] is deferential and curious, primed to attribute critiques to helpful expertise, while [Agent 2] is analytical yet prosocial, primed to see [Agent 1]’s vagueness as inexperience rather than resistance. The shared learning frame and mutual ground rules reduce defensive attributions and support smooth information exchange.'}",0.543,0.543,0.0,1,resistance,0.0,0.0,0.0,0,,0.164,0.164,0.16399999999999998,2,art|leave,0.203,0.203,0.031,2,art|leave,0.38485714285714284,0.394,0.184,7,art|together|engaged|clarity|artwork|goals|helpful,0.0,0.0,0.0,0,,0.5559999999999999,0.5509999999999999,0.23875000000000002,12,exchange|guidance|engaged|cooperative|offering|related|cooperative|helpful|expertise|resistance|ground|exchange,0.555,0.633,0.125,3,art|engaged|curious
"{'Abbreviation': 'Being affectionate', 'Full label': '""Being affectionate toward others""'}",Relationship Maintenance,"Affection supports ongoing closeness, so Relationship Maintenance fits best. One agent seeks to heighten warmth through expressive affection, while the other maintains comfort and security by validating and pacing the exchange—complementary intentions that sustain affectionate bonds.","Elicit reciprocated warmth by using affectionate language and gentle self-disclosure to draw the other into a more intimate, tender tone.","Convey care and safety by reflecting feelings, affirming disclosures, and pacing the interaction to keep both comfortable without dulling warmth.","""Being affectionate toward others""",Affection Initiator,Empathic Validator,"{'scenario_context': '[Agent 1] and [Agent 2] are in a calm, private moment they’ve intentionally set aside for a brief “affection check-in” to maintain their bond. They’ve agreed on a simple structure: [Agent 1], as Affection Initiator, will open with specific appreciation and a small, gentle self-disclosure to invite closeness. [Agent 2], as Empathic Validator, will respond by reflecting feelings, affirming the disclosure, and checking the pace to keep both comfortable while sustaining warmth. Trust is high, both are in a neutral-to-positive mood, and there are no competing demands. A minor interpersonal consideration is present: [Agent 1] sometimes worries about coming on too strong, and [Agent 2] is attentive to balancing validation with spontaneity. The shared aim is to express and receive affection in a way that feels natural and mutually soothing.', 'explanation': 'This setup is easy because both agents share the same goal—sustaining affectionate connection—and have a simple, cooperative routine that lowers uncertainty. Dispositional tendencies align: [Agent 1] seeks warmth through tender language and gentle vulnerability; [Agent 2] naturally mirrors and validates to foster safety. Situational features (privacy, agreed pacing, short duration) reduce friction. Likely attributions are benign: [Agent 2] reads [Agent 1]’s disclosure as sincere rather than needy, and [Agent 1] interprets [Agent 2]’s pacing as caring rather than distant, supporting smooth, affectionate exchange.'}",0.47,0.47,0.0,1,friction,0.43550000000000005,0.43200000000000005,0.2355000000000001,4,worries|vulnerability|pacing|pacing,0.469,0.469,0.0,1,vulnerability,0.29300000000000004,0.29300000000000004,0.02699999999999997,2,invite|present,0.45761111111111114,0.485,0.1080000000000001,18,calm|affection|simple|affection|appreciation|gentle|invite|closeness|warmth|present|affection|soothing|share|simple|warmth|tender|gentle|benign,0.0,0.0,0.0,0,,0.5879545454545454,0.5740000000000001,0.17000000000000004,22,affection|agreed|structure|affection|appreciation|invite|closeness|trust|present|strong|attentive|affection|soothing|share|cooperative|routine|tender|privacy|agreed|sincere|supporting|exchange,0.5109999999999999,0.516,0.12499999999999994,5,invite|trust|present|coming|share
"{'Abbreviation': 'Educational degree', 'Full label': '""Obtaining an advanced educational degree""'}",Cooperation,"Cooperation best aligns because both peers intend to coordinate efforts toward the degree; their goals contrast influence (shaping joint commitment) with understanding/boundary protection (assessing reliability and asserting limits), allowing attributions about motives and constraints to emerge through dialogue.","Shape the other's stance toward joint work by consistently inviting co-planning and affirming their ideas, aiming for the other to mirror 'we' language and build on proposals.",Gauge and protect personal boundaries by transparently stating constraints and observing whether the other responds with concrete accommodations rather than vague pressure.,"""Obtaining an advanced educational degree""",Study plan organizer,Time-constrained peer,"{'scenario_context': '[Agent 1], the study plan organizer, schedules a brief planning call with [Agent 2], a time‑constrained peer, at the start of the semester to map out how they will complete program requirements (course load, exam prep, and a shared research project) toward their advanced degree. The purpose is to co-create a weekly rhythm, milestone timeline, and division of tasks. [Agent 1] intends to invite co-planning, use inclusive ""we"" language, and actively build on [Agent 2]\'s suggestions, proposing tools like a shared document and rotating responsibilities. [Agent 2] arrives ready to state clear availability limits and energy constraints due to work commitments, and to watch whether [Agent 1] offers concrete accommodations (e.g., meeting windows that fit, asynchronous check-ins, buffer weeks) rather than vague pressure. Both want to leave with an agreed plan that respects boundaries and enables steady progress.', 'explanation': ""The setup is cooperative and low-conflict: both agents share a clear goal and can align quickly by matching planning structure to time constraints. It foregrounds attribution processes: [Agent 1] can interpret [Agent 2]'s limits as situational rather than low motivation, while [Agent 2] gauges whether [Agent 1]'s inclusive language and specific adjustments signal a genuinely collaborative disposition. The focus on concrete accommodations versus vague pressure gives observable cues for drawing dispositional versus situational attributions, making trust-building straightforward in an easy scenario.""}",0.227,0.227,0.0,2,versus|versus,0.32425,0.367,0.058750000000000024,4,exam|watch|pressure|pressure,0.328,0.328,0.0,1,leave,0.2345,0.25,0.08649999999999997,4,start|invite|leave|steady,0.395625,0.4095,0.09725,8,complete|purpose|rhythm|invite|energy|fit|progress|share,0.0,0.0,0.0,0,,0.624909090909091,0.617,0.08950000000000002,11,planning|invite|like|agreed|respects|steady|cooperative|share|planning|structure|straightforward,0.5590833333333334,0.523,0.05399999999999994,12,plan|planning|time|start|invite|ready|watch|plan|progress|share|planning|time
"{'Abbreviation': 'Being ambitious', 'Full label': '""Being ambitious, hard-working""'}",Identity Recognition,Identity Recognition best fits because the shared goal centers on being seen and treated as ambitious and hard-working; the interaction hinges on signaling and validating that identity.,"Influence the other to perceive them as genuinely ambitious and diligent by framing ideas as commitments, responding to challenges without defensiveness, and emphasizing steady routines over one-off wins.","Assess the depth and stability of the other's ambition by probing motives, trade-offs, and reactions to setbacks, offering calibrated affirmation only when responses show reflection and persistence.","""Being ambitious, hard-working""",Ambitious mentee,Evaluative mentor,"{'scenario_context': ""[Agent 1] and [Agent 2] meet for a scheduled 20-minute mentorship check-in within a company development program. The joint purpose is to align on whether [Agent 1] is ready to be seen as consistently ambitious and hard-working and to set a 90-day plan tied to a stretch assignment with weekly deliverables. [Agent 1] enters prepared with a brief routine-based plan (time blocks, weekly progress updates, criteria for adjusting scope) and intends to frame each idea as a concrete commitment. [Agent 2] intends to evaluate the depth and stability of [Agent 1]'s ambition by asking targeted questions about motives, expected trade-offs (e.g., social time, secondary projects), and responses to foreseeable setbacks (missed deadlines, conflicting priorities). The tone is supportive and cooperative: [Agent 2] signals that endorsement for the assignment is likely if [Agent 1] shows reflective reasoning and persistence strategies, and offers affirmation proportionate to that evidence. The conversation will center on translating identity claims into observable routines, testing for non-defensiveness under mild challenge, and agreeing on simple, trackable weekly behaviors."", 'explanation': 'This setup keeps difficulty low by making the interaction structured, supportive, and oriented toward shared success. It foregrounds attribution processes: [Agent 1] tries to convey dispositional ambition through stable routines and commitments rather than one-off achievements, while [Agent 2] probes situational contingencies (trade-offs, setbacks) to assess whether the trait is consistent across contexts. Calibrated affirmation and mild tests for persistence allow identity recognition to emerge cooperatively without high-stakes conflict.'}",0.4403333333333333,0.379,0.10699999999999998,3,challenge|difficulty|conflict,0.39699999999999996,0.281,0.40700000000000003,5,targeted|deadlines|challenge|difficulty|conflict,0.4845,0.4845,0.015499999999999958,2,difficulty|conflict,0.0,0.0,0.0,0,,0.4731666666666667,0.4875,0.21775,6,purpose|progress|ambition|simple|success|ambition,0.0,0.0,0.0,0,,0.6376249999999999,0.633,0.14250000000000007,8,prepared|depth|ambition|cooperative|center|agreeing|ambition|stable,0.5646363636363636,0.57,0.09349999999999992,11,ready|plan|prepared|plan|time|progress|ambition|expected|time|success|ambition
"{'Abbreviation': 'Looking fit', 'Full label': '""Looking physically fit""'}",Cooperation,Cooperation aligns with a shared desire to look physically fit because both agents benefit from coordinating encouragement and pacing. The goals focus on how each shapes or interprets the other’s responses to sustain joint motivation.,"Steer the partner’s mindset toward steady effort by validating concerns and reframing setbacks as normal, keeping the tone optimistic and autonomy-supportive.","Gauge whether the partner is genuinely supportive by disclosing insecurities and asking clarifying questions, preferring empathetic responses over pressure to decide how closely to engage.","""Looking physically fit""",Peer Coach,Cautious Partner,"{'scenario_context': 'After a workplace wellness kick-off, [Agent 1] and [Agent 2] are paired as accountability partners in a low-pressure, four-week effort to ""look more physically fit."" They sit down for a brief planning chat about what that means to each of them, how often to check in, and how to handle missed sessions. [Agent 1], acting as a peer coach, invites [Agent 2] to describe starting points, preferences, and concerns, aiming to keep things flexible and self-directed. [Agent 2], a cautious partner with prior experiences of feeling judged in fitness settings, discloses insecurities about appearance, consistency, and being pushed too hard, and asks how setbacks will be treated. The two discuss small, realistic steps (short workouts, posture and form, simple tracking) and agree to define progress in ways that feel motivating rather than pressuring. The tone is collaborative and light, with both seeking a comfortable structure that supports steady effort and mutual respect.', 'explanation': 'This setup is easy and cooperative: both agents share a concrete goal (looking physically fit) and are aligned on creating a supportive routine. The social dynamic centers on attribution: [Agent 1] aims to validate concerns and frame lapses as normal, emphasizing controllable, changeable causes (effort, strategy, context) to foster persistence. [Agent 2] tests for genuine empathy by revealing insecurities and asking how missed workouts and slow progress will be interpreted, gauging whether [Agent 1] attributes outcomes to traits versus situational factors. Their personal goals naturally converge through negotiating pace, check-ins, and definitions of progress, minimizing tension while highlighting how attribution styles shape commitment and closeness.'}",0.32566666666666666,0.227,0.22799999999999998,3,feeling|versus|tension,0.3045,0.3045,0.02350000000000002,2,cautious|feeling,0.17700000000000002,0.172,0.1015,3,down|feeling|motivating,0.36524999999999996,0.39849999999999997,0.17825000000000002,4,feeling|steady|dynamic|changeable,0.37526666666666675,0.397,0.14900000000000002,15,wellness|fit|partner|feeling|fitness|simple|progress|light|respect|share|fit|progress|goals|progress|closeness,0.141,0.141,0.0,1,feeling,0.559090909090909,0.594,0.22849999999999993,22,accountability|partners|planning|coach|cautious|feeling|judged|insecurities|consistency|define|structure|supports|steady|respect|cooperative|share|routine|genuine|insecurities|gauging|personal|closeness,0.5651111111111111,0.547,0.23399999999999999,9,planning|cautious|feeling|progress|respect|share|changeable|progress|progress
"{'Abbreviation': 'Things in order', 'Full label': '""Keeping things in order (my desk, office, house, etc.)""'}",Cooperation,"Keeping shared spaces orderly requires coordinated routines and joint problem-solving, so Cooperation best fits. The Household Organizer aims to influence interaction tone and structure; the Flexible Roommate aims to understand priorities and preserve autonomy—distinct intentions that shape how they talk to each other.","Guide the other toward shared tidying norms by using calm I-statements, naming concrete expectations, and reframing complaints into collaborative choices.","Surface which standards matter most to the organizer by asking for rationales, reflecting them back, and proposing flexible boundaries that protect autonomy.","""Keeping things in order (my desk, office, house, etc.)""",Household Organizer,Flexible Roommate,"{'scenario_context': 'Late Sunday evening in a small shared apartment, [Agent 1] and [Agent 2] pause in the kitchen, noticing a cluttered counter, a stack of mail, and a few dishes left from a busy week. With 20 minutes before starting dinner, they agree to align on how to keep shared areas orderly without policing each other. [Agent 1] intends to use calm I-statements to describe how visual clutter affects focus, name a few concrete expectations for shared spaces, and frame them as collaborative choices. [Agent 2] plans to ask which standards matter most and why, reflect those reasons back, and propose flexible boundaries that preserve autonomy. Both acknowledge the mess stems from a hectic week and want a simple, sustainable routine they can both commit to.', 'explanation': 'This setup highlights attribution processes with low tension: [Agent 1] is dispositionally conscientious and frames requests with specific, collaborative statements, while [Agent 2] values autonomy and uses curiosity to surface rationales and negotiate boundaries. Both attribute current clutter to situational factors (busy week) rather than stable traits (laziness), promoting cooperative norm-setting. The shared goal is aligned and attainable, making the situation easy and conducive to exploring how dispositional tendencies and situational explanations shape cooperative behavior.'}",0.603,0.603,0.0,1,tension,0.0,0.0,0.0,0,,0.125,0.125,0.0,1,late,0.484,0.484,0.0,1,curiosity,0.267,0.266,0.1265,3,sunday|calm|simple,0.484,0.484,0.0,1,mess,0.6034999999999999,0.5900000000000001,0.28875000000000006,8,choices|matter|routine|conscientious|negotiate|stable|cooperative|cooperative,0.5313333333333333,0.555,0.058499999999999996,3,mail|curiosity|attainable
